cruise_name,date,latitude,longitude,pres,temp,silcat,silcat_q,doxy,doxy_q,psal,psal_q,categ
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,252.5,13.1707,6.58840842166351,2,188.159795295249,2,38.50335,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,201.9,13.127,5.61583729873778,2,195.117186171668,2,38.47665,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,176.9,13.16855,5.61441188235629,2,194.138278368476,2,38.485,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,151.4,13.13425,5.28717733571705,2,198.091105292916,2,38.46765,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,126.5,13.14335,4.62353306812591,2,207.835015280449,2,38.45065,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,101.1,13.2618,3.7475291646817,2,217.213630001954,2,38.4109,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,75.6,13.55645,2.00787744507859,2,218.105164866409,2,38.3788,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,35.2,15.1372,2.4177853861643,2,230.430847606287,2,38.3242,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,25.2,15.39455,2.38354356291067,2,225.440839645728,2,38.3135,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,10.4,15.42895,2.22528829713117,2,221.948176592413,2,38.3151,2,training
MEDSEA_2013,29-May-2013 00:00:00,41.3145,5.6622,4.9,15.4502,2.04806127799097,2,250.609544533559,2,38.314,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,2840.5,13.35715,6.32848291336312,2,199.36887319446,2,38.47765,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,2432.9,13.29155,7.61910453453926,2,198.02881474445,2,38.4762,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,2025,13.2201,6.52609949263214,2,179.914087776561,2,38.47065,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,1771,13.1633,4.38014477812166,2,193.233769727177,2,38.4624,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,1516.7,13.1699,7.44313927146985,2,189.112618596236,2,38.4744,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,1263.5,13.08665,5.62223603112672,2,184.251697350673,2,38.45815,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,1011,13.1511,6.17739275416079,2,179.910143447067,2,38.4846,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,757.2,13.28385,4.28944107153883,2,166.363440526658,2,38.52315,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,657,13.3183,3.05910443437367,2,172.942287752137,2,38.52885,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,504.9,13.43065,2.87311533409074,2,172.774888655846,2,38.48145,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,402.6,13.3741,2.71951943731518,2,196.820349569167,2,38.3928,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0736,5.9474,353.7,13.26715,1.38664638018722,2,218.198754618194,2,38.26645,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0696,5.9459,303.6,13.26435,1.51375753615731,2,203.848318184887,2,38.1879,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0696,5.9459,252.4,13.33055,1.18852673297711,2,222.351626945504,2,38.14545,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0696,5.9459,202.1,13.47115,1.45731845025654,2,236.431265757254,2,38.0504,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,175.6,13.47545,1.35948919698579,2,229.066683563013,2,38.00655,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,151.2,13.487,1.23549344410369,2,233.770910769906,2,37.9812,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,126.1,13.50915,1.19577257493609,2,236.2153089421,2,37.9756,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,101.4,13.5786,0.794287952289602,2,216.352865808053,2,37.97085,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,76.2,13.7276,0.676616595630266,2,238.826587600754,2,37.95865,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,50.1,14.13525,0.722511595757474,2,238.542391499387,2,37.89495,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,25.6,16.6396,0.703717441070561,2,239.924020231079,2,37.6526,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,10.1,16.71085,0.634314608756666,2,210.627557829307,2,37.63895,2,training
MEDSEA_2013,30-May-2013 00:00:00,40.0695,5.946,5.2,16.78625,0.943944429398994,2,240.400115420053,2,37.6099,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9508,3.3193,2229,13.25125,7.26003132709582,2,201.444710672494,2,38.47945,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9508,3.3193,1821.3,13.191,5.12157159494176,2,200.997030953482,2,38.4784,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9508,3.3193,1517.3,13.1443,5.32101267601838,2,199.607147533055,2,38.47605,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,1264.4,13.10565,5.60396831395214,2,198.137487464889,2,38.4729,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,1010.1,13.07335,4.78561020687093,2,165.995045997275,2,38.47105,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,808.3,13.0448,4.25856941055024,2,181.315181191684,2,38.4676,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,707.1,13.05515,7.5893386184926,2,184.250118947642,2,38.4731,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,605.8,13.10475,7.27496756397716,2,189.972778225597,2,38.4892,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9503,3.3204,504.7,13.1322,7.26527671606341,2,181.789567470894,2,38.4994,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9503,3.3204,403.6,13.1661,7.00437956893767,2,182.198003252642,2,38.50965,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9503,3.3204,353.8,13.19655,4.86846328655191,2,189.568193312166,2,38.51825,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9503,3.3204,302.7,13.21485,3.3127558619955,2,160.361255193007,2,38.5225,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9503,3.3204,252.5,13.2247,6.58832529067093,2,186.658541366899,2,38.52395,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,202.1,13.2537,6.15929899438982,2,189.868516953333,2,38.52495,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,177.1,13.25225,4.44936526266461,2,192.856170752973,2,38.51885,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,151,13.22155,5.52728605019262,2,192.944078466694,2,38.4929,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,126.1,13.22525,4.55335467071443,2,187.479559870877,2,38.4775,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,101.3,13.26395,3.1371694109336,2,206.321509783223,2,38.43705,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,65.6,14.49525,1.97774128430073,2,246.466825935463,2,38.33855,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,50.7,15.1623,1.44711713869866,2,240.376208194143,2,38.3015,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,24.9,16.6125,1.13319010028453,2,250.937866133722,2,38.29245,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,10.1,16.6058,1.7928399950519,2,245.778853632046,2,38.261,2,training
MEDSEA_2013,31-May-2013 00:00:00,40.9502,3.3204,5.1,17.0765,1.7667983934634,2,244.758935550676,2,38.299,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,2.01628877986361,12.041,2.88,2,250.71,2,37.862,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,10.0816250617074,12.098,2.56,2,249.62,2,37.896,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,20.1637030659912,12.757,2.5,2,242.35,2,38.215,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,30.2462340739226,12.953,2.06,2,239.62,2,38.237,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,50.4126553450278,12.817,2.56,2,235.17,2,38.316,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,75.623231167471,12.818,2.75,2,229.4,2,38.347,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,100.836640363018,12.853,2.88,2,228.22,2,38.4,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.5083,114.957387486043,12.861,3,2,227.39,2,38.41,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.6,2.01628877986361,13.059,2.5,2,237.87,2,38.34,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.6,30.2462340739226,12.844,3,2,242.54,2,38.372,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.6,50.4126553450278,12.849,3.19,2,226.57,2,38.387,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.6,75.623231167471,12.875,3.25,2,225.36,2,38.408,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.6,115.966046296942,13.087,3.75,2,210.78,2,38.486,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,2.01628877986361,13.105,2.38,2,236.58,2,38.262,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,10.0816250617074,13.01,2.5,2,235.63,2,38.255,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,30.2462340739226,12.788,2.88,2,233.79,2,38.256,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,50.4126553450278,12.858,3.06,2,228.27,2,38.348,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,75.623231167471,12.89,3.13,2,225.92,2,38.376,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,100.836640363018,12.963,3.31,2,223.01,2,38.418,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.7,177.50281335569,13.174,4.25,2,208.34,2,38.525,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,2.01628877986361,13.567,1.88,2,238.47,2,38.284,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,10.0816250617074,13.568,1.75,2,240.29,2,38.284,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,20.1637030659912,13.565,1.75,2,235.91,2,38.282,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,50.4126553450278,13.127,2.25,2,234.07,2,38.264,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,75.623231167471,13.385,3.75,2,203.94,2,38.477,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,100.836640363018,13.649,4.94,2,182.75,2,38.626,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,201.718629994962,13.636,6,2,174.81,2,38.698,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,302.646030135694,13.686,6.81,2,175.24,2,38.738,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,403.618902163064,13.627,7.5,2,176.32,2,38.732,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.8,594.582034245209,13.403,7.63,2,182.73,2,38.687,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,2.01628877986361,13.778,2,2,234.61,2,38.315,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,10.0816250617074,13.784,1.62,2,235.57,2,38.319,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,30.2462340739226,13.786,1.69,2,235,2,38.32,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,50.4126553450278,13.622,2.13,2,225.58,2,38.32,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,100.836640363018,13.709,4.75,2,186.58,2,38.598,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,201.718629994962,13.719,5.56,2,175.24,2,38.72,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,302.646030135694,13.698,7,2,177.93,2,38.742,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,403.618902163064,13.581,7.56,2,176.84,2,38.718,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,504.637307593299,13.556,8,2,177.18,2,38.715,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,605.701308081429,13.515,8.06,2,179.96,2,38.705,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,706.810965421789,13.33,7.31,2,185.12,2,38.672,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,18.9,771.545135432494,13.144,6.44,2,193.88,2,38.65,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,2.01628877986361,14.331,1.68,2,240.4,2,38.369,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,20.1637030659912,14.336,1.23,2,239.01,2,38.371,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,50.4126553450278,14.366,1.23,2,238.27,2,38.381,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,100.836640363018,13.953,3.74,2,191.09,2,38.688,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,201.718629994962,13.946,5.29,2,185.52,2,38.795,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,302.646030135694,13.795,6.13,2,181.22,2,38.772,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,403.618902163064,13.665,6.71,2,184.3,2,38.742,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,504.637307593299,13.587,7.03,2,183.26,2,38.72,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,605.701308081429,13.543,7.16,2,184.26,2,38.709,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,706.810965421789,13.514,7.23,2,187.42,2,38.701,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,807.966341548423,13.477,7.1,2,187.85,2,38.692,2,training
OTRANTO,02-Oct-1995 00:00:00,39.8333,19,929.413229108548,13.01,6.19,2,202.5,2,38.629,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,5,16.5649,1.54763,2,246.7104,2,36.5876,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,22,16.3816,0.91837,2,243.819,2,36.5582,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,53,16.1646,1.92931,2,244.17461,2,36.6034,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,79,16.1284,3.00853,2,242.685,2,36.6068,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,112,15.9125,1.95606,2,236.46899,2,36.6132,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,166,15.1106,3.08672,2,220.2814,2,37.1307,2,training
SESAME_SPI,07-Apr-2008 00:00:00,35.99983,-4.49831999999998,217,13.8112,3.01578,2,193.9491,2,38.2023,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,5,16.5337,2.04706,2,243.9444,2,36.5853,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,23,16.5251,0.72194,2,244.6353,2,36.5397,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,50,16.2008,0.44684,2,245.7041,2,36.56,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,74,16.0147,0.81583,2,243.25639,2,36.5913,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,104,15.8901,0.84585,2,238.77969,2,36.5859,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,157,15.3571,1.36786,2,220.28619,2,36.8955,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.995,197,14.151,1.8223,2,211.8938,2,37.9746,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,5,16.0525,1.07184,2,248.114,2,36.49,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,26,15.8804,1.27177,2,245.1498,2,36.5195,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,52,15.5405,1.45484,2,241.42709,2,36.5829,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,78,15.239,2.3346,2,224.2644,2,36.9919,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,104,14.7509,3.01094,2,210.7281,2,37.3865,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,153,13.7355,3.8237,2,188.7348,2,38.1939,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-3.49335000000002,212,13.3289,5.02806,2,181.18781,2,38.3694,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,5,16.4017,1.55536,2,249.2336,2,36.613,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,20,15.7565,1.51765,2,249.4749,2,36.7275,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,51,14.7035,2.85857,2,206.02831,2,37.4546,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,77,14.2409,4.66021,2,195.9035,2,37.8232,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,105,13.9145,4.82314,2,192.1781,2,38.0799,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,156,13.515,6.73152,2,185.5154,2,38.2965,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.00462,-2.99518,214,13.3347,6.19809,2,182.4425,2,38.4038,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,5,16.2223,0.82646,2,245.6721,2,36.9084,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,21,16.0876,1.6514,2,242.7925,2,37.1416,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,50,15.091,1.44458,2,237.7941,2,37.4355,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,76,14.7014,2.77392,2,220.20551,2,37.6205,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,101,14.2798,3.79747,2,201.9899,2,38.0278,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,150,13.8303,3.37033,2,208.94119,2,38.146,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.995,-2.49117999999999,197,13.4704,3.23009,2,191.78551,2,38.2939,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,5,16.0943,0.29798,2,248.5096,2,37.1234,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,15,15.9039,0.98405,2,248.2039,2,37.2063,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,45,15.0044,1.09805,2,243.0685,2,37.6148,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,71,14.266,1.46353,2,207.9431,2,37.8765,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,97,13.8976,1.52664,2,208.09,2,38.186,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,150,13.4681,1.82414,2,192.4817,2,38.3122,2,training
SESAME_SPI,08-Apr-2008 00:00:00,35.997,-2.00283999999999,202,13.2576,5.03306,2,167.3354,2,38.4281,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,5,16.1675,1.39766,2,244.90491,2,37.113,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,20,16.0064,1.27684,2,245.93851,2,37.102,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,54,14.8086,1.95749,2,210.9222,2,37.739,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,76,14.3659,1.61958,2,196.037,2,37.9392,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,103,13.8631,2.18215,2,190.4769,2,38.0877,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,157,13.3175,3.89271,2,172.6869,2,38.3677,2,training
SESAME_SPI,08-Apr-2008 00:00:00,36.1007,-1.66638,208,13.2559,3.82022,2,174.00391,2,38.4669,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,5,16.7079,0.41741,2,233.38879,2,36.4604,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,20,16.1971,0.53385,2,247.89619,2,36.8901,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,48,15.7088,0.714,2,237.35091,2,36.8294,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,74,15.4957,1.33982,2,233.564,2,36.9555,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,107,14.7835,1.40909,2,201.4426,2,37.5281,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,156,13.5973,1.09622,2,193.7,2,38.2003,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,214,13.3102,2.31262,2,164.8978,2,38.3806,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.43467,0.994,509,13.2471,5.12418,2,174.34109,2,38.5339,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,5,16.1401,0.67342,2,240.7178,2,36.9393,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,20,16.0496,0.62796,2,243.3652,2,36.8525,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,46,15.39,0.4706,2,239.1212,2,37.2595,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,73,14.3278,1.38431,2,204.0834,2,37.8665,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,105,14.0044,1.32299,2,196.8624,2,38.0408,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,165,13.4729,2.36524,2,199.9877,2,38.2095,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,217,13.408,2.64006,2,186.74879,2,38.3305,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.59683,0.66217,514,13.2591,5.8272,2,175.82719,2,38.5353,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,5,16.001,0.9014,2,242.021,2,37.3433,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,17,15.8635,0.56777,2,242.6282,2,37.3681,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,52,15.232,0.33006,2,240.86189,2,37.7425,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,76,14.0933,0.76489,2,216.47729,2,38.0619,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,102,13.7059,1.15185,2,210.0005,2,38.139,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,153,13.4893,1.65113,2,199.597,2,38.3121,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,204,13.3222,1.95832,2,187.9754,2,38.4162,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.772,0.33883,515,13.2421,9.06199,2,176.7795,2,38.5353,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,5,15.9209,1.94784,2,244.3481,2,37.4782,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,20,15.8371,0.9243,2,245.2056,2,37.5495,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,50,15.3513,1.6326,2,246.6472,2,37.6354,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,76,14.3539,2.3412,2,207.4406,2,37.9157,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,107,13.7365,2.11941,2,200.1658,2,38.1496,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,156,13.4237,4.1927,2,200.3177,2,38.3659,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,217,13.2909,1.57921,2,176.50169,2,38.4444,2,training
SESAME_SPI,09-Apr-2008 00:00:00,36.93367,0.00783,508,13.2318,4.85758,2,177.034,2,38.5332,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,5,16.0239,1.24733,2,242.3851,2,37.4803,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,20,15.8968,0.09334,2,242.2673,2,37.4692,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,50,14.615,1.75069,2,225.2558,2,37.9767,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,76,13.8115,2.39627,2,203.71471,2,38.1977,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,101,13.546,1.51504,2,194.73869,2,38.2617,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,148,13.3322,2.36988,2,187.2244,2,38.3889,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,205,13.2428,2.83913,2,185.32401,2,38.45,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.09883,0.3365,483,13.2113,8.27896,2,180.6861,2,38.5254,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,5,15.8267,0.64822,2,240.1039,2,37.654,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,20,15.7413,0.77732,2,242.44321,2,37.6176,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,51,14.8614,0.56438,2,216.0195,2,37.7383,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,76,14.1653,1.38585,2,188.15331,2,38.0413,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,101,13.7655,3.27165,2,200.18781,2,38.21,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,152,13.3563,4.85156,2,150.90981,2,38.3417,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,205,13.2904,3.42989,2,160.5712,2,38.4277,2,training
SESAME_SPI,09-Apr-2008 00:00:00,37.43123,1.00237,511,13.2314,9.85448,2,171.15331,2,38.532,2,training
SESAME_SPI,11-Apr-2008 00:00:00,36.40038,-3.99489999999997,5,15.9912,0.24661,2,245.0051,2,37.3181,2,training
SESAME_SPI,11-Apr-2008 00:00:00,36.40038,-3.99489999999997,20,15.9563,1.20954,2,251.3026,2,37.2834,2,training
SESAME_SPI,11-Apr-2008 00:00:00,36.40038,-3.99489999999997,51,14.5843,2.47048,2,240.1981,2,37.9592,2,training
SESAME_SPI,11-Apr-2008 00:00:00,36.40038,-3.99489999999997,75,13.9299,2.17127,2,196.828,2,38.1572,2,training
