cruise_name,date,latitude,longitude,pres,temp,phts_insi,phts_insi_q,doxy,doxy_q,psal,psal_q,categ
SESAME_IT_07,13-Oct-2008 00:00:00,44.66533,13.57433,3.4,19.2004,8.17188163761621,2,242.355256884344,2,36.9514,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.66533,13.57433,10.9,19.5365,8.13852317576171,2,231.253538523051,2,37.6976,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.66533,13.57433,21,19.5807,8.09419944883334,2,216.605344145926,2,37.9877,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.66533,13.57433,36.2,17.3961,8.06606822005612,2,176.741867615724,2,38.1879,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.33533,12.94617,2.2,19.5391,8.15274569094862,2,234.783876026303,2,37.0648,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.33533,12.94617,10.5,19.1685,8.11546511723176,2,223.733112807334,2,37.7829,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.33533,12.94617,21,18.9492,8.11975825794272,2,223.433826167927,2,38.0532,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.33533,12.94617,30.7,18.4758,8.11847171396432,2,223.388593789757,2,38.2511,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.33533,12.94617,41.3,15.8293,8.12288891109767,2,218.42922483137,2,38.379,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.1435,12.5715,1.7,19.2132,8.1169945848028,2,220.754955726051,2,36.2813,2,training
SESAME_IT_07,13-Oct-2008 00:00:00,44.1435,12.5715,8.8,19.2158,8.12509791242139,2,220.093234020719,2,36.2821,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,10.4,17.341966,8.11047844485108,2,211.078534022289,2,38.360179,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,18.8,15.760505,8.13297397754049,2,194.11198992407,2,37.966347,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,30.5,15.056098,8.1412374859873,2,258.909221460503,2,37.876071,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,49.3,14.586278,8.14491993748787,2,255.282936334499,2,37.921156,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,67.4,14.094321,8.12654147235474,2,246.599566669891,2,37.999666,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,656,13.354,8.06313841604969,2,188.566832911334,2,38.514999,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.99866,6.00017,981.2,13.270224,8.05476886096758,2,188.233714862428,2,38.495055,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,11.1,18.347272,8.09769645937654,2,169.641855491321,2,38.408515,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,29,14.368,8.15190449496698,2,260.021168526923,2,38.275002,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,50.8,13.218379,8.09579221595665,2,216.428927441996,2,38.382,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,400.9,13.326028,8.07495499840117,2,184.969567508499,2,38.528,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,1398.1,13.102044,8.04610277531201,2,195.594067643597,2,38.440027,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,1698.9,13.152,8.032820853454,2,198.930856297004,2,38.444,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,2230.6001,13.238,8.0130553165406,2,204.416604426357,2,38.450001,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.75,5.99867,2481.2,13.28,8.00123534717941,2,207.405762137499,2,38.457001,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,10.7,16.372738,8.13012369444588,2,261.353937765644,2,38.098521,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,56.3,14.056687,8.12058935721343,2,249.598256492781,2,38.346001,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,249.8,13.242253,8.0782851378385,2,189.270250878125,2,38.500999,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,451.3,13.19,8.06892675458356,2,188.057259863495,2,38.493999,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,1310.8,13.101,8.04223478269031,2,198.161892215426,2,38.445,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,1799.1,13.185,8.03385283257275,2,202.753648034239,2,38.452028,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,2100.6001,13.216,8.01313345055448,2,203.22752570737,2,38.450001,2,training
MOOSE_GE_2010,25-May-2010 00:00:00,42.25067,6.00033,2547.6001,13.292,7.9982798710696,2,207.736329819445,2,38.457001,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,7.7,18.277507,8.11211398430098,2,241.832029650841,2,38.201,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,22,15.361,8.15005660227135,2,260.953700453055,2,38.236,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,299.8,13.266,8.06939598056035,2,186.530272398334,2,38.507999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,1400.2,13.098,8.03926662190213,2,197.269007358922,2,38.438,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,1401,13.098,8.04560648913465,2,197.330106638774,2,38.438,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,1789.8,13.175,8.02855301070834,2,200.714383405611,2,38.446999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,2549.8999,13.278,7.99165398998819,2,204.378751452741,2,38.445999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.28467,7.11783,2767.3999,13.333,7.98837518049141,2,206.926832856689,2,38.453999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,10.5,18.193078,8.11602582836788,2,191.685668309618,2,38.003844,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,31.2,14.416606,8.1098103638443,2,263.423950201618,2,38.249001,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,100.8,13.221,8.08874994487037,2,214.336162694904,2,38.335999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,348.2,13.403,8.0713639381865,2,179.015264161019,2,38.535999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,1650.7,13.123784,8.02530735488878,2,197.26337704148,2,38.433998,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,2200,13.236,8.0089524879877,2,201.712290157192,2,38.446999,2,training
MOOSE_GE_2010,26-May-2010 00:00:00,42.184,7.999,2599.8999,13.291,7.99442339002216,2,204.747159838411,2,38.446999,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,8.2,17.823232,8.09832927447953,2,170.010763999455,2,37.419831,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,51.4,15.199381,8.10861751432086,2,252.356647153013,2,38.033509,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,60,14.467,8.06081999111613,2,256.049058450864,2,37.960999,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,124.3,13.535,8.07855231258656,2,208.471595642713,2,38.197726,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,226.5,13.823438,8.05918818627927,2,180.844036162751,2,38.529374,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,301.1,13.603019,8.0916271681897,2,172.934249668703,2,38.536999,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,599.9,13.864,8.07069963015624,2,176.769949466559,2,38.646,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,40.86517,8.01933,1000.7,13.447,8.04967860069391,2,184.586916154193,2,38.543999,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,41.26283,7.29983,8.8,17.041783,8.09690601853219,2,202.859929581424,2,38.479351,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,41.26283,7.29983,32.1,15.784084,8.12017099141422,2,253.434362934175,2,37.918951,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,41.26283,7.29983,59.1,13.330689,8.08455552504189,2,220.842807912236,2,38.261002,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,41.26283,7.29983,2050,13.221,8.02221816822274,2,201.712373710152,2,38.449001,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,41.26283,7.29983,2601.5,13.285,7.99487558642292,2,203.806629702144,2,38.445,2,training
MOOSE_GE_2010,27-May-2010 00:00:00,41.26283,7.29983,2859.2,13.338,7.9852142585316,2,205.532277559475,2,38.449001,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,8.6,17.964651,8.10749681506453,2,206.12756439319,2,38.548488,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,15,15.474,8.14026451236011,2,195.746898922817,2,38.42417,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,19.9,15.292748,8.11719063357832,2,186.292020121053,2,38.323257,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,36.1,15.005315,8.06121424235698,2,246.300818660603,2,38.277,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,396.7,13.252568,8.07808750695177,2,186.926701648954,2,38.506784,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,1123.9,13.059,8.05305545369404,2,196.070899763759,2,38.438,2,training
MOOSE_GE_2010,28-May-2010 00:00:00,41.65017,5.249,2171.8,13.221,8.01011209905159,2,203.418250068727,2,38.448002,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,11,17.605,8.11638875803755,2,247.243291744816,2,38.16,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,19.4,14.086614,8.13643057366204,2,269.539889684158,2,38.140098,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,40.3,13.098148,8.0972278025534,2,227.892059834749,2,38.129372,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,59.8,13.159582,8.09533384777062,2,222.452526416969,2,38.199116,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,79.2,13.177,8.08472802468311,2,215.115219136459,2,38.268319,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,99.8,13.133485,8.08536097453698,2,214.026312913026,2,38.304704,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,201.4,13.364,8.06853288705226,2,192.51130866244,2,38.484001,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,499.8,13.373,8.07381609554677,2,185.433447025978,2,38.528999,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,700.8,13.355104,8.05616758006951,2,183.943805792697,2,38.525002,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,998.4,13.222648,8.04458376610544,2,186.146913391524,2,38.481998,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,1498.7,13.103,8.02424456913754,2,195.898461013688,2,38.431999,2,training
MOOSE_GE_2010,13-Jun-2010 00:00:00,43.45,7.85,2002,13.199,8.01140768067446,2,200.540982819396,2,38.443001,2,training
MOOSE_GE_2012,24-Jul-2012 00:00:00,42.93467,6.1125,12,20.427,7.95759872481214,2,231.294,2,38.169998,2,training
MOOSE_GE_2012,24-Jul-2012 00:00:00,42.93467,6.1125,104,13.659,8.073217705355,2,219.335,2,38.193001,2,training
MOOSE_GE_2012,24-Jul-2012 00:00:00,42.93467,6.1125,509,13.464,8.0484836751965,2,175.287,2,38.570999,2,training
MOOSE_GE_2012,24-Jul-2012 00:00:00,42.93467,6.1125,616,13.43,8.04823112211161,2,175.709,2,38.57,2,training
MOOSE_GE_2012,24-Jul-2012 00:00:00,42.93467,6.1125,616,13.43,8.04634700562449,2,175.709,2,38.57,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,51,15.79,8.02504505185548,2,263.65,2,38.289001,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,71,14.019,8.05326728205447,2,230.533,2,38.298,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,102,13.224,8.07173160538679,2,210.299,2,38.359001,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,204,13.147,8.0612890649986,2,190.646,2,38.483002,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,309,13.189,8.05800751748607,2,182.706,2,38.516998,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,510,13.141,8.05794882662498,2,181.689,2,38.509998,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.03717,4.70383,2050,13.22,7.99682491108201,2,197.29,2,38.488998,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,30,17.125,8.0427269423456,2,247.76,2,38.195999,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,58,13.719,8.15744921914859,2,224.136,2,38.375999,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,102,13.233,8.10662799692314,2,199.022,2,38.444,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,356,13.226,8.06880217107068,2,180.033,2,38.533001,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,509,13.151,8.05869410869197,2,182.108,2,38.513,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,1019,13.068,8.04757787657258,2,190.385,2,38.478001,2,training
MOOSE_GE_2012,25-Jul-2012 00:00:00,42.266,4.76783,1535,13.139,8.02375837969224,2,193.938,2,38.481998,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,10,20.656569,8.05847032479456,2,197.185,2,38.648568,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,31,16.011,8.11148275546505,2,266.232,2,38.257999,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,61,13.471,8.07925691937029,2,215.369,2,38.310001,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,307,13.41,8.05004069530436,2,174.373,2,38.573002,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,510,13.272,8.04589704549682,2,178.158,2,38.542999,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,1019,13.082,8.04129034673502,2,185.176,2,38.479,2,training
MOOSE_GE_2012,27-Jul-2012 00:00:00,41.98417,6.0685,1536,13.136,7.99913253895831,2,191.342,2,38.477001,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,9,22.717,8.02763051842946,2,176.601,2,38.423,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,29,16.164,8.08964428159759,2,265.208,2,38.206001,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,59,13.468,8.07395403095812,2,223.067,2,38.289001,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,102,13.428,8.0559710847816,2,185.657,2,38.416,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,407,13.476,8.05404938652516,2,171.097,2,38.59,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,509,13.35,8.04684657618987,2,177.263,2,38.558998,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,1021,13.184,8.04011065470352,2,180.492,2,38.505001,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,1535,13.128,8.02516890056183,2,188.05,2,38.472,2,training
MOOSE_GE_2012,28-Jul-2012 00:00:00,43.41867,7.86767,2226,13.236,7.98218072628657,2,193.442,2,38.479,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,9,23.782,8.00547646127135,2,210.004,2,38.32,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,30,20.341,8.05448806916038,2,231.157,2,38.271999,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,49,15.234,8.10330400983695,2,255.939,2,38.082001,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,81,13.98,8.08818450510504,2,226.282,2,38.145,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,102,13.869,8.07462250196318,2,207.891,2,38.257,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,151,13.648,8.06863153439459,2,194.293,2,38.417,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,408,13.614,8.05047695144377,2,170.049,2,38.608002,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,510,13.486,8.0421553064118,2,173.985,2,38.584999,2,training
MOOSE_GE_2012,29-Jul-2012 00:00:00,43.73583,9.31733,712,13.422,8.04351557344697,2,173.656,2,38.573002,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,30,16.721,8.09934193047963,2,251.5,2,37.994999,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,64,13.789,8.07557198404853,2,226.512,2,38.073002,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,102,13.39,8.07013660760568,2,208.604,2,38.191002,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,153,13.393,8.06287449975125,2,189.425,2,38.313,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,408,13.753,8.05578710421787,2,163.198,2,38.648998,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,510,13.642,8.05305380256526,2,164.589,2,38.627998,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,1021,13.281,8.03465367930826,2,173.492,2,38.528999,2,training
MOOSE_GE_2012,30-Jul-2012 00:00:00,42.71333,8.6135,1432,13.159,8.04707867713231,2,180.392,2,38.483002,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,10,22.725,8.00502021490419,2,209.083,2,38.307999,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,31,17.408,8.08975052408104,2,243.51,2,38.104,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,51,15.017,8.09890555799802,2,245.43,2,38.116001,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,82,13.858,8.08639282562119,2,226.733,2,38.174999,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,82,13.858,8.08641254524174,2,226.733,2,38.174999,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,102,13.624,8.0845024135213,2,221.645,2,38.199001,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,151,13.423,8.07606153856917,2,216.781,2,38.250999,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,459,13.414,8.04833327721974,2,190.544,2,38.556,2,training
MOOSE_GE_2012,01-Aug-2012 00:00:00,43.02283,5.1805,510,13.414,8.0450199812021,2,190.744,2,38.561001,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,11,22.956,8.02774334540515,2,191.1,2,38.063,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,30,21.659,8.05587826407525,2,210.412,2,38.272999,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,72,14.239,8.10454582928385,2,244.656,2,38.258999,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,102,13.239,8.07178691092279,2,213.291,2,38.318001,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,306,13.254,8.05524475144894,2,189.16,2,38.523998,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,510,13.205,8.05171169379462,2,188.294,2,38.525002,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,1021,13.068,8.03887096900364,2,194.724,2,38.474998,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,1522,13.138,8.02060780445723,2,200.139,2,38.48,2,training
MOOSE_GE_2012,02-Aug-2012 00:00:00,41.30917,4.65983,2044,13.21,7.9913537668243,2,202.543,2,38.480999,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,10,21.114,8.03465005432425,2,184.383,2,37.816002,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,31,16.23,8.10105053187108,2,208.093,2,38.220001,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,50,13.896,8.09817036198143,2,203.734,2,38.34,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,102,13.28,8.06357053491991,2,179.632,2,38.448002,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,153,13.286,8.0669781678063,2,177.37,2,38.497002,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,306,13.238,8.06015715820242,2,174.32,2,38.533001,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,510,13.158,8.05570826685019,2,175.846,2,38.514,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,1023,13.071,8.03730631556342,2,182.418,2,38.48,2,training
MOOSE_GE_2012,03-Aug-2012 00:00:00,42.21533,4.10533,1536,13.139,8.01307075147681,2,186.767,2,38.487999,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,10,25.96,8.00205175140437,2,157.446,2,37.518002,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,30,20.092,8.0688642619302,2,202.871,2,37.773998,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,92,13.548,8.06655078695294,2,195.389,2,38.115002,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,102,13.414,8.06136979565037,2,192.033,2,38.150002,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,408,13.373,8.04876216001796,2,170.324,2,38.557999,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,509,13.301,8.04816511844797,2,172.448,2,38.544998,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,1020,13.106,8.02014576432838,2,179.983,2,38.484001,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,1535,13.137,8.0026592354597,2,185.542,2,38.476002,2,training
MOOSE_GE_2012,05-Aug-2012 00:00:00,40.6335,5.96383,2048,13.215,8.00191404981608,2,188.846,2,38.48,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,11,22.186,8.05417926624775,2,217.487,2,38.360001,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,31,20.49,8.06696059628223,2,226.632,2,38.330002,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,76,13.892,8.07301761566068,2,231.553,2,38.276001,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,102,13.316,8.06253475925603,2,207.224,2,38.344002,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,354,13.305,8.04774271562333,2,176.1,2,38.549,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,510,13.217,8.05603740389614,2,178.737,2,38.529999,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,1020,13.064,8.03087900400376,2,188.105,2,38.474998,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,1536,13.135,7.99785229537241,2,193.148,2,38.479,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.65166,6.00917,2052,13.216,7.99452094665092,2,195.241,2,38.483002,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,29,22.338,8.03368609806819,2,217.635,2,38.317001,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,82,13.596,8.0754691636282,2,219.831,2,38.115002,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,102,13.488,8.06772376749531,2,214.404,2,38.23,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,408,13.407,8.04304689238014,2,169.353,2,38.569,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,509,13.342,8.03170075741064,2,172.899,2,38.556999,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,1021,13.133,8.0422082651404,2,182.822,2,38.492001,2,training
MOOSE_GE_2012,06-Aug-2012 00:00:00,41.29683,7.17883,2052,13.212,8.00186088548045,2,193.73,2,38.478001,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,31,18.288,8.08538816731116,2,253.743,2,37.803001,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,51,15.058,8.10646901690179,2,254.498,2,37.924999,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,82,13.685,8.04957256845971,2,219.721,2,38.095001,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,103,13.5,8.05169534591499,2,210.496,2,38.171001,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,153,13.367,8.05564059972289,2,194.69,2,38.279999,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,408,13.887,8.04739718547199,2,165.897,2,38.682999,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,40.87017,7.99533,511,13.874,8.04503314123562,2,167.477,2,38.694,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,30,16.969,8.09726870677175,2,250.759,2,38.018002,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,51,14.578,8.10502889918478,2,243.746,2,38.043999,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,72,13.755,8.07722156167732,2,221.16,2,38.097,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,102,13.471,8.0476643287127,2,210.204,2,38.139999,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,152,13.377,8.07317584509357,2,207.565,2,38.199001,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,459,13.822,8.05797205877235,2,166.914,2,38.666,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,714,13.539,8.05433172967534,2,171.793,2,38.602001,2,training
MOOSE_GE_2012,07-Aug-2012 00:00:00,41.86367,8.39267,1021,13.342,8.04343065581838,2,176.713,2,38.544998,2,training
