cruise_name,date,latitude,longitude,pres,temp,nitrat,nitrat_q,doxy,doxy_q,psal,psal_q,categ
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,100,13.237,7.02536912518105,2,198.983,2,38.475,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,150,13.252,7.61797261152941,2,194.472,2,38.502,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,201,13.291,7.78304441004458,2,189.294,2,38.532,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,302,13.303,8.03556410303074,2,185.875,2,38.554,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,700,13.192,8.20076894455329,2,187.955,2,38.52,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,1002,13.0985,8.2396895224729,2,189.3625,2,38.486,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.7975,5.16483333333333,1492,13.145,8.20090677779718,2,196.584,2,38.485,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,30,16.368,0.165329616323117,2,245.931,2,38.247,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,45,13.65,3.01272360915712,2,224.843,2,38.384,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,46,13.529,3.13893758008158,2,211.845,2,38.404,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,81,13.247,7.1127452541221,2,203.547,2,38.492,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,100,13.251,7.404162394022,2,199.12,2,38.509,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,101,13.252,7.31670763900842,2,199.029,2,38.51,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,150,13.277,7.73442727041878,2,192.288,2,38.534,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,151,13.278,7.40406380291914,2,192.742,2,38.534,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,196,13.271,7.98700736715077,2,189.315,2,38.541,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.5418333333333,5.14016666666667,202,13.268,7.98699644168549,2,188.976,2,38.542,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,30,16.707,0.0389038964880698,2,244.268,2,38.256,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,42,14.053,0.54429714038357,2,239.603,2,38.342,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,82,13.215,7.15166298766211,2,200.288,2,38.474,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,100,13.214,7.44305726341477,2,195.678,2,38.494,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,217,13.31,7.98698091988584,2,186.397,2,38.556,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,218,13.309,7.90924712302384,2,186.131,2,38.556,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,503,13.146,8.23958896042871,2,187.333,2,38.515,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,990,13.064,8.27854171345814,2,193.647,2,38.479,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,1499,13.132,8.20089745121439,2,196.906,2,38.483,2,training
MOOSE_GE_2013,27-Jun-2013 00:00:00,42.4898333333333,5.15933333333333,2118,13.233,8.11355914198726,2,201.713,2,38.492,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0505,6.61466666666667,30,15.292,0.126414649465446,2,252.414,2,38.068,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0505,6.61466666666667,50,13.743,2.08997109060742,2,229.67,2,38.091,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0505,6.61466666666667,110,13.464,4.17908362889264,2,215.742,2,38.287,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0505,6.61466666666667,111,13.459,4.17907932333397,2,216.196,2,38.287,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,29,14.74,0.0875061777800324,2,251.554,2,38.084,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,59,13.617,1.29282129379075,2,220.146,2,38.102,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,303,13.4,6.64656438134014,2,197.006,2,38.488,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,505,13.368,7.69561753457095,2,188.339,2,38.549,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,506,13.368,7.65675077934584,2,188.401,2,38.549,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,709,13.348,7.94821277750677,2,185.792,2,38.55,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,43.0078333333333,6.62366666666667,710,13.348,7.9093462113576,2,185.928,2,38.55,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,31,15.431,0.0486151916411848,2,264.058,2,38.269,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,50,13.665,1.69114140519228,2,222.869,2,38.287,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,101,13.343,5.80146726878656,2,205.422,2,38.404,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,401,13.377,7.44291328292972,2,185.321,2,38.564,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,500,13.359,7.62752337661406,2,184.425,2,38.56,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,1000,13.233,7.99679435274818,2,186.975,2,38.519,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,1501,13.153,8.08433156180038,2,191.548,2,38.483,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,1998,13.211,8.08443324323611,2,195.285,2,38.482,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,2273,13.255,8.08448764271142,2,196.905,2,38.485,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.9418333333333,6.68466666666667,2273,13.255,7.99703525234555,2,196.905,2,38.485,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,32,14.166,0.728973683747231,2,247.928,2,38.366,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,50,13.453,4.6159635410843,2,226.039,2,38.418,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,103,13.249,6.80185449153442,2,200.576,2,38.483,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,304,13.261,8.17160516405999,2,184.93,2,38.541,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,501,13.224,8.22018139812327,2,186.593,2,38.532,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,1003,13.161,8.13281204532424,2,188.095,2,38.502,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,1500,13.14,8.17179144466466,2,192.544,2,38.478,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,2002,13.211,8.22048177223227,2,194.965,2,38.48,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,2502,13.294,8.08453390504684,2,198.319,2,38.488,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7925,6.79083333333333,2637,13.319,8.08455096722395,2,200.824,2,38.492,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,31,15.157,0.0875015559255182,2,260.783,2,38.276,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,45,13.7,3.19745824448316,2,230.561,2,38.363,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,101,13.234,7.12250761427768,2,200.041,2,38.48,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,305,13.266,7.81208373528767,2,186.963,2,38.544,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,507,13.196,8.45336793409359,2,186.116,2,38.526,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,1010,13.097,8.26884308279044,2,189.952,2,38.485,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,1518,13.142,8.22035997620544,2,194.727,2,38.481,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,2028,13.214,8.17188388990392,2,196.572,2,38.483,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,2536,13.303,8.08452444478915,2,200.586,2,38.492,2,training
MOOSE_GE_2013,29-Jun-2013 00:00:00,42.7168333333333,6.83,2619,13.315,7.99709133123211,2,201.618,2,38.492,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,30,15.793,0.0875206410311488,2,249.176,2,38.175,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,50,15.262,0.262526535388849,2,246.053,2,38.196,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,50,15.262,0.320865765475259,2,246.053,2,38.196,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,101,13.388,5.80138974904027,2,204.995,2,38.434,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,302,13.236,7.89956730619825,2,190.094,2,38.53,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,500,13.162,8.2201579663195,2,188.508,2,38.519,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,998,13.086,8.13277998350027,2,195.199,2,38.487,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,1312,13.122,8.13283333267584,2,197.544,2,38.488,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.2795,3.92366666666667,1313,13.122,8.08425009890836,2,197.748,2,38.488,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,30,16.748,0.136190930451213,2,245.449,2,38.001,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,50,14.524,0.048610117507951,2,245.073,2,38.143,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,50,14.524,0.320826775552477,2,245.073,2,38.143,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,100,13.542,4.06236433072632,2,213.473,2,38.339,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,400,13.25,8.03563433313427,2,189.949,2,38.528,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,400,13.25,8.17166683696,2,189.949,2,38.528,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,500,13.174,7.94811543766474,2,190.345,2,38.519,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,1000,13.106,8.03560438262337,2,196.07,2,38.494,2,training
MOOSE_GE_2013,30-Jun-2013 00:00:00,42.349,3.74983333333333,1000,13.106,8.08418723862472,2,196.07,2,38.494,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,30,18.013,0.0486622170019625,2,239.847,2,37.785,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,51,17.419,0.0486473615113633,2,241.488,2,38.001,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,51,17.419,0.0486473615113633,2,241.488,2,38.001,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,101,13.519,3.3823129657256,2,218.319,2,38.235,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,102,13.509,3.33369707643201,2,218.461,2,38.24,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,203,13.391,4.93669637940243,2,212.044,2,38.389,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,203,13.391,4.93669637940243,2,212.044,2,38.389,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,348,13.285,5.52906840991149,2,205.04,2,38.461,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.9321666666667,3.39266666666667,348,13.285,5.52906840991149,2,205.04,2,38.461,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,30,17.858,0.0486564518616326,2,240.618,2,37.893,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,30,17.858,0.0875816133509386,2,240.618,2,37.893,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,50,16.455,0.0875530665984908,2,243.751,2,37.883,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,50,16.455,0.0875530665984908,2,243.751,2,37.883,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,102,13.411,3.01273130455702,2,212.651,2,38.315,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,404,13.26,7.89959417644945,2,190.162,2,38.532,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,504,13.238,7.99674225261577,2,189.525,2,38.529,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8516666666667,3.57266666666667,882,13.086,8.03557780123383,2,196.564,2,38.493,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,30,16.836,0.408554334255481,2,245.429,2,38.089,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,64,14.821,0.27221535916427,2,252.259,2,38.235,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,64,14.821,0.456932924311452,2,252.259,2,38.235,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,100,13.342,4.61576771431253,2,207.517,2,38.444,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,300,13.168,6.44203685340606,2,188.658,2,38.521,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,501,13.09,6.71409344370629,2,189.331,2,38.501,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,1011,13.074,6.71415769995603,2,195.97,2,38.484,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,1518,13.15,6.85026982003099,2,198.512,2,38.489,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8191666666667,3.77283333333333,2054,13.228,7.03498831803558,2,200.41,2,38.491,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,31,17.644,0.0486444764046689,2,242.369,2,38.153,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,51,16.054,0.0486238271511304,2,252.086,2,38.22,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,63,14.933,0.505540378868303,2,236.027,2,38.274,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,100,13.261,6.17037582176182,2,207.204,2,38.46,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,303,13.265,7.54000820875471,2,186.939,2,38.546,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,505,13.184,7.71490554894253,2,187.987,2,38.524,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,1009,13.067,7.71497789110808,2,193.304,2,38.48,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,1518,13.138,7.67619906404804,2,197.182,2,38.484,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,2026,13.264,7.57918113287881,2,202.095,2,38.492,2,training
MOOSE_GE_2013,01-Jul-2013 00:00:00,41.8925,4.15133333333333,2319,13.2225,7.57912825888546,2,199.386,2,38.49,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,30,17.358,0.0486393063254026,2,240.297,2,38.203,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,57,14.653,0.398628741975898,2,240.382,2,38.094,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,100,13.302,5.53909706473908,2,209.077,2,38.391,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,288,13.28,7.6857620219254,2,180.791,2,38.549,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,500,13.1515,7.73432814690748,2,186.111,2,38.517,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,999,13.054,7.8218634317143,2,192.526,2,38.476,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,1500,13.138,7.68590997736613,2,196.842,2,38.485,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,1999,13.217,7.54998066744545,2,198.813,2,38.488,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.7991666666667,4.883,2463,13.288,7.59865226551375,2,201.873,2,38.492,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,30,17.757,0.0486470091134879,2,241.477,2,38.12,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,60,15.331,0.0875122880116786,2,254.732,2,38.164,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,101,13.847,3.66424027658215,2,221.985,2,38.301,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,345,13.207,8.04529237280083,2,184.625,2,38.526,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,501,13.134,7.95782112516354,2,189.603,2,38.51,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,1001,13.067,7.77327161098308,2,194.031,2,38.481,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,1501,13.147,7.73449015248358,2,197.713,2,38.488,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,2000,13.219,7.68601370062361,2,199.414,2,38.489,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.666,4.801,2528,13.299,7.82215966680056,2,201.187,2,38.492,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,30,17.924,0.0486495707547317,2,238.773,2,38.104,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,64,15.998,0.048626447768264,2,256.955,2,38.131,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,101,14.243,1.16646297890706,2,237.445,2,38.268,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,351,13.321,8.26882233322012,2,178.169,2,38.549,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,500,13.207,8.09386895530553,2,181.992,2,38.527,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,1000,13.074,8.04535360719105,2,192.371,2,38.48,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,1500,13.13,7.87053821005534,2,195.915,2,38.481,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,2000,13.221,7.82205253605481,2,199.054,2,38.489,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.5018333333333,4.7335,2592,13.31,7.87076225636407,2,201.423,2,38.492,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,30,17.711,0.0486476282361844,2,242.722,2,38.088,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,69,15.1,0.0486195390400559,2,255.74,2,38.052,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,99,14.459,1.2929712011955,2,234.333,2,38.184,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,309,13.292,8.22027100061373,2,182.301,2,38.536,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,500,13.197,8.26876207183601,2,183.374,2,38.525,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,1000,13.058,8.18138428512169,2,190.753,2,38.476,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,1500,13.137,8.04543838425804,2,196.318,2,38.483,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,2000,13.22,7.95809260559678,2,198.776,2,38.488,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,2501,13.296,7.8707396708848,2,201.724,2,38.492,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,41.316,4.66366666666667,2641,13.319,8.04568293372768,2,202.307,2,38.492,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,30,18.148,0.0486480698712226,2,241.049,2,38.219,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,63,14.959,0.806977539953647,2,253.025,2,38.187,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,101,13.446,4.83006150411165,2,215.661,2,38.332,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,300,13.392,8.31742642287777,2,174.609,2,38.565,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,501,13.226,8.35620988525836,2,179.245,2,38.533,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,1000,13.057,8.26883831959779,2,190.729,2,38.475,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,1500,13.13,8.04544512468759,2,195.629,2,38.48,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,2001,13.214,7.9580948531911,2,198.113,2,38.486,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,2500,13.296,7.9096134819826,2,200.452,2,38.491,2,training
MOOSE_GE_2013,02-Jul-2013 00:00:00,40.9668333333333,4.51666666666667,2707,13.33,7.95824781835047,2,201.829,2,38.492,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,30,17.729,0.0486426092904337,2,238.626,2,38.232,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,64,15.021,0.0486125983046065,2,247.134,2,38.219,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,100,13.432,4.78142312935064,2,211.514,2,38.341,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,351,13.239,8.09387306703866,2,184.285,2,38.535,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,502,13.172,8.1813024760022,2,185.756,2,38.52,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,1001,13.056,8.09393152791256,2,192.022,2,38.476,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,1499,13.126,7.95798216111094,2,196.089,2,38.481,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,2000,13.218,7.99695067501701,2,199.14,2,38.489,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.425,5.39333333333333,2525,13.299,7.8707445094515,2,201.631,2,38.492,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,31,17.412,0.0875456058772787,2,241.095,2,38.299,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,61,14.55,0.942949422849633,2,234.242,2,38.273,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,101,13.325,5.94747973577129,2,201.363,2,38.344,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,301,13.376,8.04532851610498,2,175.188,2,38.566,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,501,13.214,8.04528567953766,2,183.292,2,38.529,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,1001,13.062,8.26884046652985,2,189.408,2,38.476,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,1502,13.139,7.99685807320052,2,195.885,2,38.483,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,2002,13.217,7.95809372902852,2,197.946,2,38.487,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,2513,13.297,7.95819396459857,2,200.625,2,38.492,2,training
MOOSE_GE_2013,03-Jul-2013 00:00:00,41.2,5.59033333333333,2630,13.317,7.95822659384722,2,201.558,2,38.492,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,31,20.249,0.0876213555923026,2,229.376,2,38.098,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,71,14.801,0.0875009619514569,2,247.074,2,38.181,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,103,13.524,3.40150907097966,2,211.691,2,38.331,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,285,13.406,7.95789247175656,2,173.395,2,38.572,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,504,13.15,8.18130898015328,2,186.959,2,38.513,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,1003,13.068,8.09393291237221,2,193.282,2,38.479,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,1499,13.132,7.95797987268316,2,196.413,2,38.483,2,training
MOOSE_GE_2013,04-Jul-2013 00:00:00,40.6156666666667,4.35,1997,13.219,7.95808498206161,2,199.517,2,38.489,2,training
