cruise_name,date,latitude,longitude,pres,temp,alkali,alkali_q,doxy,doxy_q,psal,psal_q,categ
DEWEX,11-Feb-2013 00:00:00,40.617,4.357,388.503,13.3019,2587.9,2,181.177,2,38.5398,2,training
DEWEX,11-Feb-2013 00:00:00,40.617,4.357,99.853,13.5792,2549.9,2,245.49,2,38.1577,2,training
DEWEX,11-Feb-2013 00:00:00,40.617,4.357,50.901,13.5724,2542.1,2,249.785,2,38.1347,2,training
DEWEX,11-Feb-2013 00:00:00,40.617,4.357,28.433,13.5679,2554.4,2,249.615,2,38.1351,2,training
DEWEX,11-Feb-2013 00:00:00,40.617,4.357,18.899,13.5676,2545.4,2,250.155,2,38.1335,2,training
DEWEX,11-Feb-2013 00:00:00,40.617,4.357,3.33,13.5577,2550.2,2,249.2,2,38.1332,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,2602.03,13.3095,2606,2,198.799,2,38.4896,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,1995.263,13.2097,2592.4,2,196.739,2,38.4819,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,1005.267,13.094,2587.3,2,189.929,2,38.4831,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,498.973,13.2504,2589.8,2,182.171,2,38.5298,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,303.824,13.2031,2583.9,2,193.427,2,38.4689,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,199.516,13.1923,2571.3,2,207.829,2,38.3958,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,144.787,13.3045,2565,2,215.395,2,38.3226,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,101.042,13.5915,2555.2,2,222.188,2,38.2094,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,49.132,13.6911,2536.8,2,251.645,2,38.0025,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,27.909,13.69,2546.3,2,251.199,2,38.0027,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,19.876,13.6715,2534.7,2,251.5,2,38.0024,2,training
DEWEX,11-Feb-2013 00:00:00,40.367,4.267,3.464,13.6747,2530.7,2,252.196,2,38.0022,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,2856.805,13.3542,2596.2,2,198.171,2,38.4895,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,1997.573,13.2056,2589.3,2,195.842,2,38.4778,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,1002.146,13.1487,2589.3,2,186.575,2,38.4971,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,501.581,13.4241,2593.9,2,174.584,2,38.573,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,339.011,13.4995,2587.7,2,171.16,2,38.5646,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,202.906,13.2987,2570.7,2,204.292,2,38.3879,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,148.369,13.426,2576.7,2,200.594,2,38.3287,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,100.31,13.405,2549.4,2,248.246,2,38.1065,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,47.71,13.4717,2546.3,2,246.817,2,38.1083,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,28.715,13.4527,2546,2,247.896,2,38.0921,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,18.804,13.4549,2539.9,2,248.292,2,38.0937,2,training
DEWEX,13-Feb-2013 00:00:00,41.06733,7.617,3.837,13.4503,2545,2,247.962,2,38.0929,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,2769.953,13.3406,2587.3,2,198.294,2,38.4898,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,2002.226,13.2092,2590.1,2,196.386,2,38.4789,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,1003.953,13.1356,2591.5,2,187.055,2,38.4933,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,502.82,13.3599,2590.9,2,176.982,2,38.5591,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,303.068,13.7322,2599.8,2,169.953,2,38.644,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,202.939,13.1138,2576.4,2,218.095,2,38.4004,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,150.712,13.0212,2574.4,2,230.844,2,38.3585,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,102.832,13.0089,2571.5,2,233.654,2,38.3466,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,52.107,12.9927,2569.4,2,238.507,2,38.3041,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,32.311,12.9871,2566.1,2,239.673,2,38.3031,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,20.879,12.9858,2569.3,2,239.394,2,38.3031,2,training
DEWEX,15-Feb-2013 00:00:00,41.9005,8.01683,1.894,12.9862,2568.3,2,239.203,2,38.3032,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,1980.857,13.222,2584.7,2,200.179,2,38.4921,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,996.16,13.0677,2579.2,2,201.662,2,38.4917,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,500.573,12.9997,2577.8,2,202.976,2,38.4932,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,304.743,12.9872,2579.1,2,203.312,2,38.4963,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,203.521,12.9702,2581.3,2,203.856,2,38.4972,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,146.398,12.9704,2579.7,2,204.002,2,38.499,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,103.5,12.9544,2577.6,2,203.802,2,38.4966,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,50.042,12.9518,2575.1,2,202.723,2,38.4961,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,30.184,12.9444,2581.8,2,204.305,2,38.4966,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,21.313,12.944,2584.4,2,204.016,2,38.4965,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,21.238,12.937,2586.8,2,204.719,2,38.4968,2,training
DEWEX,18-Feb-2013 00:00:00,42.301,5.03333,4.299,12.9362,2586.9,2,205.348,2,38.4965,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,1419.03,13.1177,2591.5,2,194.617,2,38.4803,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,1000.127,13.1078,2585.9,2,187.854,2,38.4874,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,503.461,13.2719,2596.5,2,180.602,2,38.5435,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,300.647,13.2877,2591.9,2,190.103,2,38.5406,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,202.423,13.3517,2593.7,2,188.203,2,38.5502,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,152.763,13.3171,2587.5,2,193.121,2,38.5334,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,50.952,13.1614,2594.8,2,221.804,2,38.435,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,31.185,13.1375,2582.7,2,225.891,2,38.4284,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,18.975,13.1366,2582.3,2,225.552,2,38.4271,2,training
DEWEX,18-Feb-2013 00:00:00,42.80266,5.016,1.525,13.1402,2587.3,2,226.347,2,38.4283,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,2698.376,13.33,2595.7,2,197.825,2,38.4896,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,1996.191,13.2067,2596.4,2,196.007,2,38.4789,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,495.275,13.2379,2595.2,2,190.289,2,38.5355,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,304.919,13.244,2596.7,2,185.09,2,38.5434,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,198.288,13.1706,2586.9,2,201.384,2,38.5239,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,137.449,13.171,2592.2,2,199.614,2,38.5261,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,86.817,13.1443,2590.3,2,202.08,2,38.5216,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,49.706,13.1418,2592.3,2,202.747,2,38.5214,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,30.355,13.1411,2593,2,201.327,2,38.5216,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,21.774,13.1338,2589.8,2,202.383,2,38.5206,2,training
DEWEX,20-Feb-2013 00:00:00,42.933,7.75033,3.498,13.1307,2589.8,2,202.298,2,38.5198,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,2730.753,13.3359,2587.7,2,197.627,2,38.4891,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,1999.229,13.2085,2590.7,2,195.48,2,38.4785,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,997.48,13.1776,2590.5,2,185.42,2,38.5039,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,504.901,13.1831,2590.5,2,204.587,2,38.5086,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,305.422,13.0701,2583.3,2,214.21,2,38.481,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,190.157,13.0507,2573.6,2,214.736,2,38.4802,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,154.56,13.0437,2579.7,2,215.615,2,38.4786,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,97.952,13.0333,2583.2,2,216,2,38.4779,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,53.233,13.0186,2580.8,2,216.43,2,38.4756,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,33.009,13.0215,2580.3,2,216.176,2,38.4765,2,training
DEWEX,20-Feb-2013 00:00:00,42.5335,7.11883,2.935,13.0034,2577.9,2,216.162,2,38.4751,2,training
DEWEX,21-Feb-2013 00:00:00,42.83333,6.13333,2455.036,13.289,2580.2,2,196.929,2,38.4886,2,training
DEWEX,21-Feb-2013 00:00:00,42.83333,6.13333,1995.83,13.2049,2580,2,195.74,2,38.4784,2,training
DEWEX,21-Feb-2013 00:00:00,42.83333,6.13333,1006.665,13.1927,2584.6,2,184.338,2,38.5077,2,training
DEWEX,21-Feb-2013 00:00:00,42.83333,6.13333,481.051,13.4248,2592.8,2,177.364,2,38.576,2,training
DEWEX,21-Feb-2013 00:00:00,42.83333,6.13333,1.51,13.4447,2561,2,245.681,2,38.1608,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,2357.402,13.2699,2588.7,2,195.13,2,38.4931,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,1960.904,13.2117,2590.3,2,195.044,2,38.4938,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,988.65,13.0714,2587.1,2,192.884,2,38.4909,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,507.549,13.0183,2594.3,2,190.665,2,38.4894,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,314.752,13.0336,2590.8,2,189.097,2,38.4974,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,203.242,13.0795,2588.9,2,190.138,2,38.509,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,153.321,13.1038,2590.6,2,192.992,2,38.5065,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,106.891,13.1286,2582,2,214.193,2,38.4739,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,55.385,13.1157,2583.5,2,235.44,2,38.4184,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,30.5,13.1065,2581.2,2,235.71,2,38.4134,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,20.795,13.1011,2587.6,2,235.355,2,38.4114,2,training
DEWEX,06-Apr-2013 00:00:00,41.94783,5.41216,2.973,13.0871,2578.6,2,234.971,2,38.4059,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,1057.689,13.1052,2591.8,2,192.293,2,38.4988,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,1013.55,13.1043,2586.5,2,191.983,2,38.4994,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,506.329,13.088,2591.1,2,192.285,2,38.5017,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,306.832,13.1039,2589.2,2,196.386,2,38.4993,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,205.178,13.213,2589.8,2,195.514,2,38.514,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,156.147,13.23,2584.5,2,198.906,2,38.5016,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,107.92,13.2539,2588.3,2,204.554,2,38.4831,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,55.077,13.1279,2574.6,2,231.782,2,38.3214,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,34.057,13.116,2570.4,2,235.822,2,38.295,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,23.833,13.1185,2577.5,2,236.931,2,38.2924,2,training
DEWEX,07-Apr-2013 00:00:00,42.283,3.7825,3.246,13.118,2564,2,238.375,2,38.2903,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,2720.474,13.3308,2591.6,2,194.604,2,38.4931,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,2005.694,13.2183,2589.2,2,195.479,2,38.4933,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,1006.621,13.0714,2588.4,2,192.544,2,38.4897,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,507.486,13.0165,2590.9,2,189.947,2,38.4884,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,303.244,13.035,2589.2,2,189.124,2,38.4983,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,203.693,13.0522,2588.8,2,193.452,2,38.4973,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,154.604,13.0772,2581.3,2,203.883,2,38.477,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,105.888,13.1171,2582.5,2,225.911,2,38.4357,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,53.823,13.1341,2572.7,2,233.157,2,38.42,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,34.697,13.1585,2566.2,2,237.938,2,38.418,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,24.378,13.1884,2562.9,2,239.549,2,38.4121,2,training
DEWEX,09-Apr-2013 00:00:00,40.9515,4.5055,2.386,13.4602,2558.1,2,247.784,2,38.3935,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,2216.421,13.2515,2591.6,2,193.979,2,38.4938,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,2001.767,13.2173,2589.1,2,194.478,2,38.4942,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,999.037,13.0839,2588.1,2,194.615,2,38.496,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,499.915,13.0089,2583.7,2,191.751,2,38.4894,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,303.92,13.028,2586.7,2,192.919,2,38.4942,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,201.779,13.095,2585.2,2,213.2,2,38.4779,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,149.983,13.0952,2585.8,2,216.093,2,38.4751,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,100.582,13.0841,2586.3,2,219.927,2,38.4663,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,50.64,13.0865,2645.1,2,224.782,2,38.4606,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,29.697,13.1801,2585.7,2,232.499,2,38.4572,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,20.592,13.2067,2588.9,2,233.72,2,38.456,2,training
DEWEX,10-Apr-2013 00:00:00,41.411,3.7515,2.24,13.6508,2580.8,2,235.54,2,38.4618,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,2663.583,13.3203,2589.9,2,191.265,2,38.491,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,1997.515,13.2126,2589.3,2,189.814,2,38.4843,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,1002.162,13.0562,2589.2,2,183.94,2,38.476,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,500.197,13.1595,2598.2,2,184.126,2,38.5199,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,302.835,13.2407,2593.6,2,185.542,2,38.5399,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,202.178,13.3656,2596.7,2,176.014,2,38.5637,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,148.266,13.1754,2586,2,200.503,2,38.4574,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,101.306,13.1581,2581,2,215.428,2,38.3839,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,44.675,13.2739,2567.1,2,233.621,2,38.3031,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,30.26,13.4658,2566.1,2,250.237,2,38.2374,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,20.911,13.7983,2559.5,2,252.359,2,38.1652,2,training
DEWEX,12-Apr-2013 00:00:00,42.12816,6.53516,2.054,13.8584,2546.3,2,253.3,2,38.1629,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,675.206,13.2715,2587.8,2,179.345,2,38.5384,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,499.097,13.3653,2593.2,2,182.29,2,38.5501,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,308.29,13.2969,2590.4,2,199.027,2,38.4768,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,203.716,13.2907,2572.7,2,214.638,2,38.3933,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,153.037,13.539,2576.6,2,215.503,2,38.3613,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,99.122,13.6558,2594,2,223.539,2,38.3037,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,99.242,13.6559,2577.4,2,222.959,2,38.3031,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,49.836,13.7157,2571.2,2,229.759,2,38.2509,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,29.948,13.7423,2563.1,2,237.045,2,38.1148,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,19.84,13.6779,2563.6,2,237.491,2,38.0272,2,training
DEWEX,13-Apr-2013 00:00:00,43.03733,6.75933,2.627,13.6835,2567.7,2,237.377,2,38.028,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,1759.191,13.171,2588,2,187.405,2,38.4828,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,1000.471,13.3742,2594.6,2,173.642,2,38.5565,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,501.349,13.6567,2600.3,2,166.317,2,38.6403,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,300.97,13.7502,2600.1,2,164.931,2,38.6486,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,200.636,13.5016,2590.6,2,175.704,2,38.556,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,153.285,13.3399,2578.6,2,193.213,2,38.4426,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,102.251,13.163,2566.5,2,214.784,2,38.3161,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,50.876,13.3292,2557.2,2,235.398,2,38.2346,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,33.359,13.4794,2553.6,2,244.503,2,38.188,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,22.319,13.8089,2558.3,2,250.74,2,38.2227,2,training
DEWEX,14-Apr-2013 00:00:00,42.7145,8.6355,2.961,14.0108,2560.8,2,251.555,2,38.2013,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,2803.073,13.3714,2593.6,2,190.211,2,38.4934,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,2002.172,13.2342,2585,2,189.224,2,38.4899,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,1001.861,13.1836,2587.6,2,184.435,2,38.5094,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,503.451,13.1936,2589.3,2,185.718,2,38.5264,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,300.002,13.1959,2591.5,2,192.484,2,38.5233,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,202.554,13.2194,2586.5,2,203.054,2,38.4959,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,150.961,13.3171,2582.4,2,190.909,2,38.472,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,98.679,13.1894,2575.5,2,209.995,2,38.3768,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,52.94,13.1966,2567.4,2,222.245,2,38.2793,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,29.683,13.3423,2559.8,2,240.175,2,38.196,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,23.322,13.5703,2563.1,2,252.007,2,38.1724,2,training
DEWEX,15-Apr-2013 00:00:00,42.03733,7.62333,2.401,15.0789,2561.8,2,253.765,2,38.2061,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,2744.596,13.338,2586.7,2,192.462,2,38.4925,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,1996.242,13.2187,2585.9,2,190.659,2,38.4874,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,997.657,13.071,2591.2,2,185.476,2,38.4808,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,503.385,13.2274,2592.4,2,177.051,2,38.5327,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,299.178,13.3305,2593.7,2,178.57,2,38.5402,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,200.271,13.3232,2588.3,2,186.129,2,38.4811,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,150.613,13.3654,2582.9,2,188.814,2,38.4248,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,99.364,13.3865,2574.2,2,201.216,2,38.3034,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,47.276,13.5329,2544.6,2,233.616,2,38.0773,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,33.633,13.9235,2543.8,2,245.188,2,38.0202,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,19.517,14.6762,2540.5,2,244.675,2,37.9345,2,training
DEWEX,16-Apr-2013 00:00:00,41.47433,6.56266,2.408,15.8592,2541.9,2,240.988,2,37.9535,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,2450.262,13.2878,2587.8,2,193.192,2,38.4932,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,1995.647,13.2187,2587.7,2,190.286,2,38.4887,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,1001.772,13.0695,2586.5,2,186.502,2,38.4822,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,504.185,13.1328,2587.5,2,185.892,2,38.5153,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,304.262,13.1439,2591.4,2,186.212,2,38.5222,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,202.247,13.1915,2593.4,2,185.567,2,38.5331,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,152.655,13.2263,2589.5,2,184.343,2,38.5323,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,100.118,13.1774,2573.2,2,201.793,2,38.4828,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,50.222,13.2033,2589,2,221.82,2,38.4218,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,30.764,13.5327,2579.3,2,254.82,2,38.3517,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,19.972,13.7494,2579.6,2,269.103,2,38.3255,2,training
DEWEX,19-Apr-2013 00:00:00,41.6305,5.24716,2.44,15.3943,2588.2,2,269.879,2,38.3737,2,training
CARBOGIB,08-Sep-2005 00:00:00,35.985,-5.3683,12,18.36,2377.6057526949,2,252.571402580181,2,36.3154,2,training
CARBOGIB,08-Sep-2005 00:00:00,35.985,-5.3683,58,15.53,2412.40759709591,2,235.676480889737,2,36.4544,2,training
CARBOGIB,08-Sep-2005 00:00:00,35.985,-5.3683,114,14.27,2444.85432316525,2,231.232981839125,2,37.1839,2,training
CARBOGIB,08-Sep-2005 00:00:00,35.985,-5.3683,138,14.29,2490.68962166943,2,219.448875937921,2,37.6064,2,training
CARBOGIB,08-Sep-2005 00:00:00,35.985,-5.3683,162,13.55,2535.6757160144,2,207.457656105235,2,38.0874,2,training
CARBOGIB,13-Dec-2005 00:00:00,35.985,-5.3683,10,17.7844,2400.42059411533,2,242.407022124947,2,36.5668,2,training
CARBOGIB,13-Dec-2005 00:00:00,35.985,-5.3683,25,15.582,2382.00372085879,2,235.202149913379,2,36.2404,2,training
CARBOGIB,13-Dec-2005 00:00:00,35.985,-5.3683,45,15.0601,2443.66741757942,2,210.443340405005,2,36.9159,2,training
CARBOGIB,13-Dec-2005 00:00:00,35.985,-5.3683,100,13.5816,2550.70229111457,2,184.872375650096,2,38.1125,2,training
CARBOGIB,13-Dec-2005 00:00:00,35.985,-5.3683,343,13.0802,2582.44227935862,2,182.726761260325,2,38.4537,2,training
CARBOGIB,21-Mar-2006 00:00:00,35.985,-5.3683,10,15.4465,2402.81941861253,2,253.136840723802,2,36.2456,2,training
CARBOGIB,21-Mar-2006 00:00:00,35.985,-5.3683,19,15.3642,2403.32382320426,2,251.671073457145,2,36.2681,2,training
CARBOGIB,21-Mar-2006 00:00:00,35.985,-5.3683,86,14.41,2489.3643405386,2,219.442499812641,2,37.1913,2,training
CARBOGIB,21-Mar-2006 00:00:00,35.985,-5.3683,113,13.4512,2554.33040090782,2,191.499481244933,2,38.1367,2,training
CARBOGIB,21-Mar-2006 00:00:00,35.985,-5.3683,202,15.4668,2590.31459535495,2,177.034785313859,2,38.3425,2,training
CARBOGIB,23-May-2006 00:00:00,35.985,-5.3683,10,17.3455,2402.42415312136,2,267.290217868467,2,36.3414,2,training
CARBOGIB,23-May-2006 00:00:00,35.985,-5.3683,46,14.1989,2401.39571414628,2,228.114877549828,2,36.3088,2,training
