cruise_name,date,latitude,longitude,pres,temp,tcarbn,tcarbn_q,doxy,doxy_q,psal,psal_q,categ
METEOR_84_3,20-Apr-2011 00:00:00,40.3,11.3,8.1,15.8013,2249.7,2,247.3,2,38.2255,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,1552.4,13.1181,2319.3,2,194,2,38.4721,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,1269.5,13.1513,2319.1,2,191.8,2,38.4885,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,1015.5,13.4158,2317.8,2,185,2,38.5709,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,813,13.6408,2319,2,181.9,2,38.6394,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,610.3,13.7835,2321.7,2,177.6,2,38.6771,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,508.9,13.8538,2323,2,175.3,2,38.696,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,407,13.9365,2326.1,2,172.8,2,38.7128,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,306.3,14.0004,2326.5,2,174.5,2,38.7099,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,255.9,14.0385,2325.2,2,175.8,2,38.7046,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,204.6,14.0446,2324.1,2,177.5,2,38.6566,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,154.4,13.7157,2319.7,2,181.5,2,38.4806,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,103.7,13.9039,2307.9,2,192,2,38.4056,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,78.8,13.7759,2289.2,2,210.4,2,38.2449,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,53.5,13.751,2267.5,2,229.4,2,38.045,2,training
METEOR_84_3,20-Apr-2011 00:00:00,38.25,9.4,27.9,14.7579,2224.1,2,252.2,2,37.7816,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,2673.4,13.2994,2320.9,2,195.3,2,38.4763,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,2546.4,13.2777,2320.8,2,195,2,38.4758,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,2291,13.2353,2320.3,2,195.9,2,38.475,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,2035.9,13.1968,2319.2,2,194.7,2,38.4733,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,1780.3,13.1544,2319.6,2,193,2,38.4704,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,1526.2,13.1079,2319.1,2,192.6,2,38.4658,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,1271,13.0879,2319.7,2,187.5,2,38.4691,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,1018.5,13.1127,2321.5,2,183.4,2,38.484,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,814.6,13.1825,2322.9,2,179.4,2,38.5093,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,611.4,13.3454,2328.2,2,172.3,2,38.5542,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,510.6,13.4318,2332.4,2,168.1,2,38.5673,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,408.8,13.7132,2330.6,2,168.5,2,38.6201,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,357.6,13.9232,2329,2,169.8,2,38.6596,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,257.8,13.6595,2322.2,2,176.2,2,38.5113,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,206.3,13.4243,2310.2,2,192.6,2,38.2861,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,156.2,13.7576,2267.4,2,223.3,2,38.0211,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,106,14.3732,2206.8,2,238.9,2,37.4754,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,81,14.7992,2195.5,2,234.7,2,37.2535,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,54.4,15.0225,2162.2,2,251.2,2,37.0048,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,30.1,16.2982,2161.4,2,244.2,2,37.0639,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.2,8.2,8.9,16.295,2162.8,2,245.9,2,37.0685,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,2876,13.3334,2323,2,200.6,2,38.4763,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,2800,13.3201,2322,2,198.1,2,38.4762,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,2544.9,13.2763,2321.2,2,197.3,2,38.4755,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,2289,13.2368,2319.3,2,198.2,2,38.4746,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,2033.9,13.1997,2318.8,2,197.3,2,38.4734,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,1779.4,13.1549,2318.8,2,194.3,2,38.4695,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,1525.3,13.101,2318.2,2,202.6,2,38.4628,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,1270.4,13.0928,2318.9,2,191.1,2,38.4703,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,1016.3,13.1166,2320,2,191,2,38.4869,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,814.3,13.1921,2321.8,2,182.1,2,38.5113,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,610.3,13.2703,2325.1,2,176.9,2,38.5361,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,509.3,13.355,2328.8,2,172.2,2,38.5533,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,408.4,13.3942,2331.7,2,168.9,2,38.5594,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,306.4,13.4645,2333.1,2,165.1,2,38.5465,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,255.9,13.4725,2331.8,2,168.5,2,38.5173,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,205.7,13.4521,2324.5,2,175.7,2,38.4479,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,154.9,13.4486,2312,2,191,2,38.3331,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,105,13.7344,2283.6,2,208.3,2,38.0983,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,53.7,14.151,2229.5,2,243.4,2,37.7718,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,27.8,16.2616,2209.5,2,248.7,2,37.614,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.5,6.9,8.3,16.8684,2182.5,2,239.4,2,37.2741,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,2799.9,13.3212,2319.5,2,195.6,2,38.4766,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,2544.7,13.2773,2319.4,2,195.3,2,38.4758,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,2289.6,13.2379,2317.6,2,196.5,2,38.4748,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,2034.2,13.1999,2317.2,2,194.2,2,38.4735,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,1779.7,13.1561,2317.3,2,192.1,2,38.4701,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,1524.3,13.1022,2317,2,190.7,2,38.4632,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,1270.8,13.0902,2317.9,2,187.5,2,38.4701,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,1017.1,13.1179,2320.3,2,183.8,2,38.4865,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,814.7,13.1821,2321.8,2,180.4,2,38.5083,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,611.3,13.2577,2325.7,2,174.2,2,38.5306,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,510.4,13.323,2329.3,2,170,2,38.5443,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,408.6,13.3678,2331.2,2,167.9,2,38.5474,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,307.9,13.3817,2334.2,2,164.3,2,38.5189,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,256.8,13.3716,2329.9,2,169.7,2,38.4719,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,206,13.2715,2316.9,2,184.1,2,38.3531,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,156,13.4622,2301.2,2,197.2,2,38.2543,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,105,13.7098,2255.4,2,227.6,2,37.9719,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,79.9,14.0354,2240.1,2,230,2,37.8311,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,53.9,14.415,2227.2,2,231.6,2,37.6186,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,29.5,15.4215,2182.3,2,249.2,2,37.3127,2,training
METEOR_84_3,21-Apr-2011 00:00:00,38.65,5.6,9.7,17.1007,2151.9,2,238.1,2,36.9566,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,2753.2,13.3317,2321.6,2,198.2,2,38.4846,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,2543.8,13.2924,2319.4,2,198.8,2,38.4824,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,2034.1,13.2107,2318.1,2,198.2,2,38.481,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,1779.2,13.1724,2318,2,198.1,2,38.4799,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,1270.3,13.0943,2317.3,2,195.3,2,38.475,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,1016.4,13.0635,2317.6,2,190.5,2,38.4737,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,813.5,13.1177,2318.9,2,187.4,2,38.4938,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,610.8,13.1658,2321.1,2,185.1,2,38.5098,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,508.9,13.2422,2323.3,2,180.5,2,38.5294,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,407.5,13.3068,2324.9,2,179.7,2,38.532,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,305.9,13.1969,2319.6,2,192.4,2,38.4616,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,255.6,13.2031,2315.8,2,194.1,2,38.4151,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,155.1,13.2131,2293.1,2,219.2,2,38.252,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,104.4,13.6178,2281.1,2,217,2,38.1356,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,79.2,13.9874,2268.2,2,218.6,2,38.0233,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,54.1,14.1555,2223.8,2,251.7,2,37.7612,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,28.5,15.3945,2201.4,2,250.4,2,37.4795,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.45,4.501,7.8,17.2307,2170.6,2,242.3,2,37.1832,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,2799.1,13.3353,2322.1,2,198.4,2,38.4829,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,2543.7,13.2798,2321,2,196.8,2,38.4772,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,2032.8,13.2049,2319.4,2,196.3,2,38.4756,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,1777.6,13.1636,2318.8,2,194.3,2,38.4731,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,1523.9,13.1056,2318.3,2,195,2,38.4646,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,1268.8,13.0852,2318.7,2,188.9,2,38.4689,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,812.6,13.1946,2322.4,2,182.2,2,38.5117,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,609.1,13.3124,2326.9,2,175.2,2,38.542,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,508.3,13.2583,2327.2,2,179.3,2,38.5178,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,407.2,13.2382,2323.5,2,185.2,2,38.4848,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,305.5,13.2587,2320,2,185.4,2,38.3783,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,255.3,13.2449,2307.8,2,195.2,2,38.2645,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,203.8,13.5656,2267,2,227.4,2,38.0756,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,154.5,13.6225,2240.9,2,244.2,2,37.9282,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,103.4,14.289,2230.5,2,233,2,37.8051,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,78.5,14.3805,2213.7,2,235.9,2,37.6417,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,53.8,14.5683,2195.3,2,250.6,2,37.47,2,training
METEOR_84_3,22-Apr-2011 00:00:00,38.1,3.2,8.6,17.2785,2173.2,2,238.8,2,37.2286,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,2749.4,13.324,2323.7,2,199.2,2,38.4818,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,2542.8,13.2826,2321.9,2,199.1,2,38.4789,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,2286.6,13.2338,2321.3,2,198.9,2,38.4761,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,2031.8,13.1987,2318.6,2,197.8,2,38.4755,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,1777.6,13.1611,2318,2,196.9,2,38.473,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,1522.7,13.1097,2317.2,2,198.1,2,38.4668,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,1268.1,13.0723,2317.7,2,192.4,2,38.4658,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,1014.9,13.077,2317.3,2,188.7,2,38.4766,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,812.4,13.1079,2319.2,2,184.9,2,38.4914,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,609.3,13.2228,2322.8,2,178.4,2,38.5226,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,508.9,13.2718,2327.1,2,172.4,2,38.5339,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,407.5,13.3046,2330.7,2,171.2,2,38.5379,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,305.5,13.3633,2332.4,2,168.3,2,38.5305,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,255.3,13.3438,2330.7,2,172.2,2,38.4992,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,204.3,13.3,2326.9,2,177.6,2,38.4499,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,154.1,13.1817,2317.1,2,188.3,2,38.3395,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,103.6,13.2543,2305,2,197.3,2,38.2178,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,78.3,13.5463,2296.9,2,205.2,2,38.1678,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,53.7,13.8243,2279.9,2,212.3,2,38.0222,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,27.4,14.6936,2220.2,2,243.3,2,37.5471,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.9,2,7.7,17.029,2188,2,239.9,2,37.3724,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,2782.4,13.3281,2324.6,2,197.3,2,38.4814,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,2544.2,13.2817,2324.1,2,197.3,2,38.4779,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,2288.9,13.2442,2323,2,197.7,2,38.4785,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,2033.3,13.2039,2322.3,2,196.7,2,38.4777,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,1778.7,13.1687,2321.1,2,196.2,2,38.477,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,1523.7,13.1107,2319.6,2,194.3,2,38.4682,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,1269.9,13.063,2319.2,2,193.5,2,38.4636,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,1015.9,13.096,2320.6,2,187.2,2,38.4817,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,813.1,13.1479,2322.8,2,185.9,2,38.5024,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,610.4,13.2271,2324.2,2,179.4,2,38.5266,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,509.1,13.2971,2328,2,175,2,38.541,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,407.4,13.3436,2329.7,2,173.3,2,38.5444,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,255.6,13.3332,2326,2,180.4,2,38.4536,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,205.1,13.3912,2319.8,2,186.6,2,38.3948,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,154.7,13.4291,2304,2,195.9,2,38.2185,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,104.2,13.6076,2256.8,2,232.4,2,37.9384,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,79.5,14.0913,2235.3,2,240.1,2,37.7937,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,54,14.419,2209.9,2,243.1,2,37.5991,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,28.5,15.1182,2190.7,2,251.2,2,37.3929,2,training
METEOR_84_3,23-Apr-2011 00:00:00,37.65,0.9,8.9,17.141,2181.1,2,239.7,2,37.293,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,798,13.0061,2321.8,2,186.6,2,38.4691,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,709.6,13.0228,2320.7,2,185.1,2,38.4738,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,608.1,13.051,2321.6,2,181.7,2,38.4826,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,405.7,13.1658,2329.2,2,173.6,2,38.5082,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,305,13.1233,2331.5,2,169.9,2,38.4486,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,102.5,14.4281,2224.5,2,204.5,2,37.366,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,26.8,16.6559,2112.9,2,237.6,2,36.3622,2,training
METEOR_84_3,25-Apr-2011 00:00:00,36,-5,7,16.8644,2110.4,2,238,2,36.3116,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,899.7,13.0471,2321.5,2,187.9,2,38.4731,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,790.1,13.1092,2323.5,2,181.9,2,38.4891,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,400.5,13.2416,2334.2,2,167.9,2,38.5051,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,300.5,13.1569,2326.9,2,179.3,2,38.3801,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,200.7,13.1826,2303.4,2,202,2,38.2516,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,102.9,14.1489,2242.3,2,204.6,2,37.5981,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,52,15.3791,2171.9,2,215.3,2,36.6026,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,26.9,16.4712,2116.5,2,233.4,2,36.3112,2,training
METEOR_84_3,25-Apr-2011 00:00:00,35.999,-5.364,7.2,17.5129,2095,2,244.7,2,36.2983,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,20.3,14.0411,2251.4,2,230.636036809927,2,38.0479,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,51.1,13.991,2257.8,2,230.792947113253,2,38.1284,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,76.4,13.9754,2257.9,2,230.700748003203,2,38.154,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,102.7,13.9886,2263.6,2,226.142484875784,2,38.1811,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,152.5,13.955,2311.9,2,190.834175931236,2,38.4948,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,202.5,13.9754,2325.7,2,187.046207014734,2,38.6086,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,303.1,13.9451,2329.6,2,184.175019913033,2,38.6648,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,404.8,13.9476,2329.1,2,184.387422005629,2,38.6929,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,505.4,13.9387,2328.9,2,184.428269525483,2,38.7041,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,759.2,13.7689,2323.5,2,184.382191367849,2,38.6661,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,1010.7,13.5834,2319.4,2,189.063160271808,2,38.6131,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,1263.2,13.4574,2317.7,2,187.198718246478,2,38.5698,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,1517.4,13.3689,2316.6,2,186.851970037778,2,38.5349,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,1771.3,13.2621,2316.2,2,188.456140900305,2,38.4953,2,training
SESAME_IT_04,29-Mar-2008 00:00:00,38.31667,8.65,1885.8,13.2011,2315.5,2,192.011148562685,2,38.4738,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,20.9,14.3529,2186.9,2,248.691445364296,2,37.6155,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,51.4,14.3334,2191.6,2,247.996022989037,2,37.6149,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,76.3,14.3378,2192.9,2,245.521952054728,2,37.6182,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,101.7,14.3464,2205.4,2,238.352786630657,2,37.6712,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,152.2,13.9428,2259.4,2,215.356251072851,2,38.083,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,201.8,13.6337,2304.9,2,187.85419666836,2,38.3195,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,303.5,13.5172,2319.5,2,173.466987590282,2,38.5404,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,403.8,13.4521,2320.9,2,172.550636814404,2,38.5639,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,504.7,13.3983,2319.1,2,170.25046069089,2,38.5638,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,757.9,13.218,2318.2,2,180.436811641959,2,38.5181,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,1010.6,13.1367,2316.1,2,185.465292644,2,38.4903,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,1264.7,13.0989,2314,2,188.066281674995,2,38.4707,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,1517.5,13.0916,2311.2,2,191.187684248833,2,38.4587,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,1770.8,13.1158,2310.4,2,192.271519652631,2,38.4546,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,2280.1,13.238,2310.8,2,192.617192642673,2,38.4726,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,2534.9,13.2637,2312.3,2,198.642754124573,2,38.4716,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,2715,13.2861,2311.8,2,198.035502966342,2,38.4716,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,2821.5,13.3002,2312.3,2,197.862025349848,2,38.4707,2,training
SESAME_IT_04,30-Mar-2008 00:00:00,39.5,5.65,2871.6,13.3085,2314.7,2,193.223282683233,2,38.4706,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,20.9,14.9939,2197.6,2,230.9519298575,2,37.4994,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,51.1,14.9259,2182.2,2,230.682112157714,2,37.5325,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,72,14.7201,2240.8,2,202.860736208722,2,37.761,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,151,13.5016,2312.4,2,177.836331653775,2,38.2904,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,201.6,13.312,2323,2,167.234768814318,2,38.4016,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,306.6,13.4619,2333.9,2,163.579140696054,2,38.5472,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,757,13.1206,2316.5,2,169.945087118883,2,38.4939,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,1262.2,13.0484,2311.6,2,190.884135891236,2,38.4584,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,1515.1,13.0931,2313,2,192.097811525016,2,38.4611,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,2025.9,13.2024,2312.5,2,194.437866744173,2,38.4751,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.61666,3.65,2576.9,13.2661,2312.1,2,196.344819902146,2,38.4719,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.18333,2.65,20.1,15.1532,2176.6,2,231.71522156122,2,37.3994,2,training
SESAME_IT_04,02-Apr-2008 00:00:00,38.18333,2.65,50.6,14.8943,2202.9,2,228.519402885515,2,37.7327,2,training
