cruise_name,date,latitude,longitude,pres,temp,phosphat,phosphat_q,doxy,doxy_q,psal,psal_q,categ
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,50,13.578,0.0262832055197076,2,224.314,2,38.285999,2,validation
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,102,13.399,0.264747444456007,2,186.142,2,38.445999,2,validation
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,408,13.453,0.37080439969917,2,174.211,2,38.578999,2,validation
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,510,13.432,0.383457373815121,2,173.986,2,38.576,2,validation
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,1021,13.256,0.397099009878635,2,179.975,2,38.521,2,validation
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,1536,13.179,0.397110235063784,2,185.226,2,38.483002,2,validation
MOOSE_GE_2012,08-Aug-2012 00:00:00,42.90417,6.81317,2052,13.215,0.397112007885642,2,192.017,2,38.477001,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,11,21.876,0.0292084504920995,2,221.21550169696,2,38.061001,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,65,13.58,0.0389361993022352,2,228.493057181179,2,38.351002,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,65,13.58,0.0389361993022352,2,228.493057181179,2,38.351002,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,99,13.255,0.243338935905627,2,209.108777059926,2,38.418999,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,300,13.284,0.379573441586907,2,190.992312671304,2,38.543999,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,500,13.218,0.408775352158348,2,190.860290412629,2,38.530998,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,998,13.1,0.408788732033819,2,194.992327756509,2,38.487,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,1500,13.135,0.399057448491072,2,199.624564835591,2,38.480999,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,2001,13.214,0.399055963852854,2,201.836969558066,2,38.486,2,validation
MOOSE_GE_2014,05-Jul-2014 00:00:00,41.99983,4.56633,2396,13.282,0.399054479221394,2,203.658955497116,2,38.491001,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,70,13.972,0.0292031488768348,2,234.944547959419,2,38.305,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,100,13.25,0.243339116933579,2,215.315138632791,2,38.417999,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,371,13.287,0.418502494010106,2,186.391194906249,2,38.549,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,501,13.224,0.408774439263961,2,187.171338010468,2,38.534,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,1000,13.085,0.408789644054928,2,194.894963425333,2,38.484001,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,1502,13.134,0.399057448491072,2,200.042543637908,2,38.480999,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,1999,13.209,0.399056557291715,2,201.487662834542,2,38.484001,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,2301,13.265,0.399054479221394,2,203.8324961079,2,38.491001,2,validation
MOOSE_GE_2014,06-Jul-2014 00:00:00,41.81717,4.601,2504,13.3,0.399054479221394,2,203.962722318367,2,38.491001,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,11,22.067,0.0194702433420014,2,218.593832533252,2,38.202999,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,31,15.962,0.0194692004068941,2,263.413449954546,2,38.275002,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,61,13.401,0.019468157612697,2,212.512213329109,2,38.347,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,101,13.263,0.233609549223322,2,211.196205780573,2,38.395,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,347,13.506,0.389290455001467,2,178.878741496989,2,38.598,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,500,13.447,0.389293061099234,2,181.400255298807,2,38.589001,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,991,13.207,0.408780217422688,2,190.29516053495,2,38.514999,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,1503,13.14,0.408791164906601,2,197.368414944498,2,38.479,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,2002,13.209,0.39905715191913,2,200.492079470263,2,38.481998,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,2302,13.26,0.399056557291715,2,201.496732346613,2,38.484001,2,validation
MOOSE_GE_2014,08-Jul-2014 00:00:00,43.64967,8.5655,2589,13.315,0.399054479221394,2,203.225008967442,2,38.491001,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,51,13.853,0.0194697653270032,2,240.594719749583,2,38.236,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,72,13.432,0.0778744262745783,2,215.600325388194,2,38.316002,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,99,13.402,0.20441033244967,2,208.122598580479,2,38.382,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,350,13.615,0.389282346666755,2,177.930488400303,2,38.625999,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,502,13.534,0.389286690257371,2,180.059172885511,2,38.611,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,1001,13.202,0.399047948526298,2,191.135013475601,2,38.513,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,1502,13.142,0.399057745063284,2,196.977780138557,2,38.48,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,2001,13.21,0.39905715191913,2,200.144953231472,2,38.481998,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,43.50067,7.69967,2279,13.261,0.399055370415073,2,201.532934853644,2,38.487999,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,31,16.181,0.0194712862732259,2,265.757305731588,2,38.131001,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,59,13.824,0.0194694031860164,2,227.130989210994,2,38.261002,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,98,13.442,0.175215503977009,2,211.648207749014,2,38.331001,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,348,13.453,0.389296536605171,2,180.057628143357,2,38.577,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,497,13.398,0.389296826208245,2,181.849892287503,2,38.576,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,999,13.176,0.389316809456542,2,190.468664096613,2,38.507,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,1500,13.142,0.389324629330033,2,196.773207294599,2,38.48,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,2002,13.211,0.399057448491072,2,200.101740795706,2,38.480999,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,2497,13.297,0.399055370415073,2,202.748011925176,2,38.487999,2,validation
MOOSE_GE_2014,10-Jul-2014 00:00:00,42.81733,8.51667,2632,13.322,0.399054775790906,2,203.051564245912,2,38.490002,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,82,14.037,0.0194722858555988,2,235.728793470975,2,38.062,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,100,13.825,0.0486773828172593,2,222.416780292779,2,38.153999,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,200,13.687,0.253055738081191,2,192.359374050294,2,38.507999,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,401,13.839,0.301686860915203,2,179.453276766455,2,38.657001,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,499,13.755,0.36980997640492,2,178.277981401561,2,38.655998,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,600,13.686,0.36981327683404,2,177.257506717411,2,38.644001,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,42.64067,8.71283,883,13.478,0.399026872125808,2,182.918831049739,2,38.584,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,58,14.27,0.0194723438179831,2,244.77318923154,2,38.057999,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,80,13.823,0.0486773466029503,2,223.241547766666,2,38.154999,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,102,13.733,0.126554886794013,2,214.977780261857,2,38.221001,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,122,13.736,0.146019763470987,2,209.934522401902,2,38.268002,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,401,13.9,0.321148618127887,2,180.713050340892,2,38.665001,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,500,13.831,0.340610650452026,2,178.756155649518,2,38.671001,2,validation
MOOSE_GE_2014,11-Jul-2014 00:00:00,41.71633,8.58317,624,13.712,0.350347856141577,2,179.014250296089,2,38.650002,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,61,13.862,0.0194701419467501,2,234.652104782582,2,38.209999,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,104,13.485,0.204411700920038,2,207.042399140738,2,38.373001,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,457,13.726,0.321150529361345,2,178.754382187324,2,38.657001,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,499,13.677,0.389276265333967,2,179.231050297855,2,38.646999,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,994,13.202,0.389315071732974,2,189.861270020656,2,38.513,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,1502,13.142,0.369858673010735,2,196.457167614451,2,38.479,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,1999,13.21,0.38932405065281,2,200.405345614576,2,38.481998,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,2499,13.297,0.379589536888546,2,202.704754882746,2,38.487,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.15033,7.68367,2784,13.348,0.379588407064253,2,204.006129957456,2,38.491001,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,10,20.331,0.0194719816326137,2,230.164470925495,2,38.083,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,30,13.796,0.0194688817737029,2,251.433584184519,2,38.297001,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,43,13.397,0.0292019539769901,2,217.414816207724,2,38.360001,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,60,13.336,0.204408355570407,2,212.32808957104,2,38.395,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,99,13.447,0.282259936723287,2,192.39759619503,2,38.481998,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,300,13.55,0.360090456094754,2,178.060712184112,2,38.610001,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,500,13.383,0.36010036735685,2,183.613324664272,2,38.573002,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,1001,13.166,0.38931767774264,2,191.727209085928,2,38.504002,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,1498,13.14,0.399057745063284,2,197.281503560839,2,38.48,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,2000,13.209,0.389323759866455,2,200.405147451405,2,38.483002,2,validation
MOOSE_GE_2014,12-Jul-2014 00:00:00,42.88283,6.89967,2586,13.314,0.389321443142824,2,202.877818655786,2,38.491001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.88133,4.33167,100,13.898,0.0973494059505443,2,217.154734522975,2,38.228001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.88133,4.33167,204,13.641,0.214141289931204,2,203.050919213693,2,38.400002,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.88133,4.33167,204,13.641,0.214141289931204,2,203.050919213693,2,38.400002,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,59,13.416,0.0778705449650558,2,209.078179936403,2,38.382999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,102,13.536,0.243325901964265,2,191.054348034533,2,38.491001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,201,13.648,0.282237259547158,2,181.756488437584,2,38.59,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,349,13.538,0.311431437059466,2,180.013978060233,2,38.602001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,502,13.373,0.379566946549199,2,183.787358554829,2,38.567001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,1001,13.178,0.399050026258149,2,191.423603630273,2,38.506001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.53316,4.59667,1359,13.113,0.399056260423716,2,200.05793359913,2,38.485001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,51,13.411,0.0292020409186462,2,209.820155937336,2,38.355999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,79,13.529,0.253064209295985,2,195.485299994579,2,38.463001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,81,13.531,0.27252967362648,2,195.224218062388,2,38.467999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,100,13.572,0.282254896621618,2,189.05715000344,2,38.506001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,300,13.538,0.389288427826039,2,179.145886322077,2,38.605,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,500,13.328,0.399034887231452,2,184.828602746459,2,38.556999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,1001,13.159,0.418517438540164,2,191.597183630239,2,38.500999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,1500,13.14,0.408790556990855,2,197.75870594374,2,38.480999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.35067,4.73433,1892,13.197,0.408788428230075,2,201.402731311789,2,38.487999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.01733,4.79933,48,18.368,0.0194703736937913,2,233.940808906802,2,38.194,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.01733,4.79933,99,13.226,0.282266026021889,2,206.237768174725,2,38.452999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.01733,4.79933,303,13.445,0.399026278740937,2,180.750717777343,2,38.585999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.01733,4.79933,499,13.298,0.41850187165982,2,184.567933840215,2,38.550999,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.01733,4.79933,1001,13.165,0.418516816162695,2,190.902775567724,2,38.502998,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,42.01733,4.79933,2360,13.276,0.408787515299965,2,202.270274443699,2,38.491001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,56,13.446,0.0292024536242813,2,226.058483273108,2,38.337002,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,72,13.192,0.204411548850324,2,217.533445724498,2,38.374001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,100,13.238,0.272537580305896,2,205.3739758563,2,38.429001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,350,13.481,0.389290455001467,2,179.96900747864,2,38.598,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,501,13.323,0.389301750080009,2,185.348895313642,2,38.558998,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,1000,13.121,0.399054182355287,2,192.59515834473,2,38.492001,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,1500,13.135,0.408790860796535,2,198.453005087997,2,38.48,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,1999,13.208,0.408789947859778,2,200.622096780475,2,38.483002,2,validation
MOOSE_GE_2014,14-Jul-2014 00:00:00,41.799,5.13467,2286,13.264,0.408787819102879,2,202.487423237818,2,38.490002,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,70,13.845,0.0194684472789315,2,242.661367296493,2,38.327,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,99,13.233,0.184941993675067,2,215.276029559685,2,38.387001,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,360,13.329,0.399034590383172,2,186.131202789574,2,38.557999,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,497,13.282,0.418502805341339,2,185.392306686708,2,38.548,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,999,13.132,0.428252313743948,2,192.508359220676,2,38.494999,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,1502,13.139,0.418523976529786,2,197.58521642646,2,38.48,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,1999,13.21,0.399056853863116,2,200.23160756982,2,38.483002,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,2301,13.264,0.408788428230075,2,202.115669902801,2,38.487999,2,validation
MOOSE_GE_2014,15-Jul-2014 00:00:00,41.50017,5.351,2502,13.3,0.408787515299965,2,202.834431456799,2,38.491001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,298,14.091,0.233558982695388,2,182.714446423364,2,38.686001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,500,13.898,0.282213955201696,2,178.987864326072,2,38.701,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,1001,13.291,0.389308989775201,2,185.782312332308,2,38.534,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,1501,13.14,0.369858947883041,2,194.38969505635,2,38.478001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,2000,13.207,0.399058041932635,2,198.452824768152,2,38.479,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,2500,13.293,0.399055963852854,2,201.142469178382,2,38.486,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.90017,7.83317,2641,13.321,0.418521486045077,2,201.96685960964,2,38.487999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,120,13.986,0.0486744494929278,2,224.3207911771,2,38.235001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,220,13.958,0.214115484373411,2,190.018549777946,2,38.562,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,500,13.816,0.291949814492318,2,178.667456228759,2,38.681,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,1001,13.188,0.38931652012491,2,188.819885862729,2,38.507999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,1501,13.131,0.369859223030745,2,196.543833598064,2,38.477001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,2001,13.208,0.399057448491072,2,199.841248729238,2,38.480999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,2499,13.296,0.399055666985395,2,201.966975507555,2,38.487,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,40.96717,7.6345,2860,13.361,0.399054479221394,2,203.702351886158,2,38.491001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,60,14.918,0.0292086895716202,2,252.9734254264,2,38.049999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,80,14.043,0.0194708227703531,2,221.383558594234,2,38.162998,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,99,13.88,0.0778784238709147,2,209.336513345254,2,38.247002,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,221,13.942,0.253035972383684,2,185.627085399506,2,38.612999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,501,13.467,0.369828958009236,2,180.14274049263,2,38.587002,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,1000,13.153,0.369852894972063,2,190.77256315415,2,38.5,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,1501,13.133,0.389325208297938,2,197.411697938301,2,38.478001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,2000,13.207,0.408790556990855,2,199.754422426201,2,38.480999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,2501,13.295,0.399055666985395,2,201.706543562221,2,38.487,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.08333,7.30017,2858,13.36,0.399054479221394,2,203.44194763641,2,38.491001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,80,13.631,0.0292046914227553,2,222.351143016289,2,38.234001,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,100,13.475,0.136282375494026,2,214.650495793319,2,38.294998,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,431,13.397,0.379566382101205,2,180.620362316708,2,38.569,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,1000,13.179,0.379583607121787,2,190.20824850203,2,38.507999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,1501,13.138,0.369858673010735,2,196.760794503517,2,38.479,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,1999,13.208,0.418523354451771,2,199.971300610418,2,38.481998,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,2503,13.299,0.399055370415073,2,202.400880179221,2,38.487999,2,validation
MOOSE_GE_2014,16-Jul-2014 00:00:00,41.23333,6.91583,2803,13.351,0.399054479221394,2,203.441966950629,2,38.491001,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,41.89717,3.58617,100,14.127,0.0292060820570985,2,225.727930270742,2,38.169998,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,41.89717,3.58617,330,13.673,0.360091260523523,2,179.801431757319,2,38.606998,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,41.89717,3.58617,330,13.673,0.360091260523523,2,179.801431757319,2,38.606998,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,41.89717,3.58617,499,13.454,0.389295957689417,2,182.703815915497,2,38.578999,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,41.89717,3.58617,730,13.327,0.418502494010106,2,186.000105193385,2,38.549,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,47,13.504,0.0292022581221002,2,218.246585023377,2,38.346001,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,66,13.51,0.126537281967257,2,201.569305668861,2,38.408001,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,100,13.301,0.262803118342128,2,203.813386923142,2,38.433998,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,216,13.666,0.369819328952233,2,178.586411602468,2,38.622002,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,501,13.309,0.428234155074273,2,186.434275112239,2,38.551998,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,1000,13.142,0.389319415770063,2,192.247922105508,2,38.498001,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,1502,13.141,0.408789947859778,2,198.21361241574,2,38.483002,2,validation
MOOSE_GE_2014,18-Jul-2014 00:00:00,42.21684,4.11767,1705,13.17,0.408789339946245,2,199.580659471357,2,38.485001,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,42.33267,3.73117,10,20.636,0.029212862159574,2,226.046003987434,2,37.858002,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,42.33267,3.73117,420,13.597,0.389289585631225,2,179.88571438715,2,38.601002,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,42.33267,3.73117,500,13.488,0.399026872125808,2,181.315667421152,2,38.584,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,42.33267,3.73117,886,13.245,0.389311595735068,2,189.037283383397,2,38.525002,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,100,13.543,0.048669126773731,2,216.202021817237,2,38.382,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,399,13.285,0.389304935201246,2,187.736417149175,2,38.548,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,501,13.261,0.389306672869475,2,187.041421746827,2,38.542,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,999,13.112,0.408787819102879,2,192.812091844054,2,38.490002,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,1500,13.136,0.389324629330033,2,198.23606115745,2,38.48,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,1999,13.212,0.399056260423716,2,200.708746166372,2,38.485001,2,validation
MOOSE_GE_2014,19-Jul-2014 00:00:00,41.33333,3.83333,2472,13.295,0.389321732478933,2,202.400623395074,2,38.490002,2,validation
MOOSE_GE_2014,20-Jul-2014 00:00:00,40.8685,4.33267,360,13.426,0.389297984912777,2,180.187437854548,2,38.571999,2,validation
MOOSE_GE_2014,20-Jul-2014 00:00:00,40.8685,4.33267,501,13.329,0.389302039398216,2,182.679533243743,2,38.557999,2,validation
MOOSE_GE_2014,20-Jul-2014 00:00:00,40.8685,4.33267,1000,13.088,0.399056853863116,2,192.508400830022,2,38.483002,2,validation
